phenotype,taxonomy rank level,NCBI taxon id,scientific name,super kingdom,Nr. runs in which the species/genus can be found,mean relative abundance,median relative abundance,SD of relative abundance
D015179,species,466153,Singulisphaera acidiphila,Bacteria,18,0.01630985,0.00385873,0.031981849
D015179,species,470933,Pantoea eucalypti,Bacteria,18,0.003184136,0.002716355,0.001716302
D015179,species,501592,Kocuria gwangalliensis,Bacteria,18,0.626132768,0.007235585,2.019401898
D015179,species,588932,Brevundimonas naejangsanensis,Bacteria,18,0.050708914,0.00539481,0.121561308
D015179,species,755171,Peptoniphilus tyrrelliae,Bacteria,18,0.006140876,0.003190995,0.008629596
D015179,species,908612,Alistipes sp. HGB5,Bacteria,18,5.499152222,3.96847,3.724988809
D015179,species,193,Azospirillum lipoferum,Bacteria,17,0.005386143,0.0025084,0.006477261
D015179,species,292,Burkholderia cepacia,Bacteria,17,0.02462846,0.00347838,0.0551656
D015179,species,339,Xanthomonas campestris,Bacteria,17,0.008724601,0.00334169,0.013224307
D015179,species,1028,Marivirga sericea,Bacteria,17,0.005257343,0.00358886,0.006823234
D015179,species,1525,Moorella thermoacetica,Bacteria,17,0.007679872,0.00247903,0.020108413
D015179,species,1565,Desulfotomaculum nigrificans,Bacteria,17,0.003578,0.00326456,0.002093587
D015179,species,2350,Haliscomenobacter hydrossis,Bacteria,17,0.003066961,0.00151909,0.004621184
D015179,species,2743,Marinobacter hydrocarbonoclasticus,Bacteria,17,0.003057498,0.00170433,0.003885127
D015179,species,33946,Kurthia gibsonii,Bacteria,17,0.009001406,0.00358141,0.014508791
D015179,species,33964,Leuconostoc citreum,Bacteria,17,0.005821219,0.00296569,0.006491485
D015179,species,34085,Riemerella anatipestifer,Bacteria,17,0.024428165,0.00386593,0.040719051
D015179,species,35554,Geobacter sulfurreducens,Bacteria,17,0.004260677,0.00201845,0.005638136
D015179,species,38289,Corynebacterium jeikeium,Bacteria,17,0.009624681,0.00247973,0.014583218
D015179,species,44252,Paenibacillus macerans,Bacteria,17,0.004153077,0.00318593,0.0025842
D015179,species,53254,Bosea thiooxidans,Bacteria,17,0.036263973,0.00840619,0.048751386
D015179,species,75688,Neptunomonas naphthovorans,Bacteria,17,0.003365095,0.00317501,0.001217792
D015179,species,82135,Atopobium vaginae,Bacteria,17,0.009743958,0.00297256,0.018205666
D015179,species,84031,Clostridium sartagoforme,Bacteria,17,0.058258586,0.00384165,0.147795319
D015179,species,85338,Rothia sp. CCUG 25688,Bacteria,17,0.037318541,0.00248056,0.102684725
D015179,species,93064,Sphingomonas koreensis,Bacteria,17,0.014703658,0.00527565,0.016621468
D015179,species,158836,Enterobacter hormaechei,Bacteria,17,0.007016433,0.00478767,0.008635925
D015179,species,166501,Thermobaculum terrenum,Bacteria,17,0.003310854,0.00264236,0.00491617
D015179,species,168384,Marvinbryantia formatexigens,Bacteria,17,0.037418773,0.02576,0.052267082
D015179,species,191295,Alcaligenes sp. VKM B-2263,Bacteria,17,0.002592613,0.00188051,0.002599582
D015179,species,212663,Vibrio tasmaniensis,Bacteria,17,0.002241563,0.00188051,0.001548487
D015179,species,321327,Synechococcus sp. JA-3-3Ab,Bacteria,17,0.002993088,0.00206084,0.002528871
D015179,species,330214,Nitrospira defluvii,Bacteria,17,0.087913733,0.002503,0.202043425
D015179,species,415425,Flavobacterium terrae,Bacteria,17,0.440826143,0.00284754,0.987345494
D015179,species,439703,Prevotella maculosa,Bacteria,17,0.010930112,0.00298418,0.032415521
D015179,species,467094,Ilumatobacter coccineus,Bacteria,17,0.029096935,0.00218298,0.109870797
D015179,species,658083,Lachnospiraceae bacterium 6_1_63FAA,Bacteria,17,0.052107059,0.00155,0.1243641
D015179,species,947013,Chryseolinea serpens,Bacteria,17,0.014926684,0.00184807,0.054216625
D015179,species,1487956,Corynebacterium sp. ATCC 6931,Bacteria,17,0.249778119,0.00386026,0.907996743
D015179,species,1488215,Brenneria sp. IHBB 6858,Bacteria,17,0.066518262,0.00264236,0.260341476
D015179,species,1827099,Peptoniphilus sp. JCM 8141,Bacteria,17,0.253430674,0.00277211,0.456560239
D015179,species,1827101,Eubacterium sp. JCM 9976,Bacteria,17,0.011819244,0.00368311,0.017311803
D015179,species,253,Chryseobacterium indologenes,Bacteria,16,0.109963864,0.003855035,0.302622246
D015179,species,301,Pseudomonas oleovorans,Bacteria,16,0.030219309,0.000875506,0.08030186
D015179,species,381,Mesorhizobium loti,Bacteria,16,0.073428615,0.01612015,0.137211258
D015179,species,1462,Geobacillus kaustophilus,Bacteria,16,0.034790502,0.002876305,0.101680471
D015179,species,1550,Clostridium subterminale,Bacteria,16,0.144931334,0.00145057,0.434530502
D015179,species,28122,Fibrobacter intestinalis,Bacteria,16,0.001418529,0.001237114,0.001085645
D015179,species,33029,Anaerococcus hydrogenalis,Bacteria,16,0.702254969,0.00470157,1.558479925
D015179,species,33069,Pseudomonas viridiflava,Bacteria,16,0.005662724,0.005513615,0.004818496
D015179,species,33945,Enterococcus avium,Bacteria,16,0.123125,0.05208,0.189835532
D015179,species,39766,Sulfurimonas denitrificans,Bacteria,16,0.002141671,0.00241097,0.001721977
D015179,species,47885,Pseudomonas oryzihabitans,Bacteria,16,0.001742035,0.001110368,0.001801639
D015179,species,84032,[Clostridium] thermosuccinogenes,Bacteria,16,0.162469144,0.010488515,0.458508576
D015179,species,86665,Bacillus halodurans,Bacteria,16,0.117215639,0.00236544,0.449237264
D015179,species,146939,Azospira oryzae,Bacteria,16,0.139501219,0.007974275,0.489668642
D015179,species,159291,Spirochaeta americana,Bacteria,16,0.005250875,0.00373399,0.005432367
D015179,species,198252,Candidatus Pelagibacter ubique,Bacteria,16,0.002053589,0.00205449,0.001423225
D015179,species,229549,Streptococcus minor,Bacteria,16,0.003768137,0.002318205,0.003657579
D015179,species,264463,Anaerosporobacter mobilis,Bacteria,16,0.058404754,0.003437405,0.128054525
D015179,species,291990,Thermosediminibacter oceani,Bacteria,16,0.003527353,0.00320844,0.002428819
D015179,species,316277,Syntrophus aciditrophicus,Bacteria,16,0.007350815,0.002581375,0.010090225
D015179,species,332249,Truepera radiovictrix,Bacteria,16,0.021835108,0.00189522,0.07609115
D015179,species,349221,Micavibrio aeruginosavorus,Bacteria,16,0.002106282,0.00134681,0.002366337
D015179,species,373668,Chryseobacterium ureilyticum,Bacteria,16,0.035008125,0.01034133,0.050185566
D015179,species,425941,Prevotella nanceiensis,Bacteria,16,0.01169852,0.00189369,0.022010025
D015179,species,445709,Pandoraea thiooxydans,Bacteria,16,0.001582592,0.000969243,0.001587744
D015179,species,572010,Slackia isoflavoniconvertens,Bacteria,16,0.045198713,0.023927,0.059580665
D015179,species,927083,Sandaracinus amylolyticus,Bacteria,16,0.002259017,0.00193821,0.001598347
D015179,species,1071390,Acinetobacter sp. NBRC 100985,Bacteria,16,0.004891571,0.002482975,0.007201481
D015179,species,1124597,Magnetococcus marinus,Bacteria,16,0.003329721,0.0029531,0.001735012
D015179,species,1520671,Flavobacterium maris,Bacteria,16,0.057880667,0.017509105,0.073644012
D015179,species,203,Campylobacter rectus,Bacteria,15,0.042219127,0.01792,0.076877405
D015179,species,247,Empedobacter brevis,Bacteria,15,0.01611589,0.00303674,0.027911624
D015179,species,358,Agrobacterium tumefaciens,Bacteria,15,0.003456585,0.00247973,0.002682809
D015179,species,478,Moraxella nonliquefaciens,Bacteria,15,0.002483934,0.00285217,0.001403017
D015179,species,487,Neisseria meningitidis,Bacteria,15,0.002294729,0.0018939,0.001892002
D015179,species,548,[Enterobacter] aerogenes,Bacteria,15,6.438895867,0.105978,23.05885883
D015179,species,960,Bacteriovorax stolpii,Bacteria,15,0.008433394,0.00342806,0.010227556
D015179,species,1314,Streptococcus pyogenes,Bacteria,15,0.005589562,0.00301441,0.006573578
D015179,species,1527,Anaerocolumna aminovalerica,Bacteria,15,0.004151027,0.0010155,0.008274404
D015179,species,29362,[Clostridium] papyrosolvens,Bacteria,15,0.015352533,0.00276134,0.04830644
D015179,species,33011,Propionibacterium granulosum,Bacteria,15,0.425516652,0.0250125,0.788143374
D015179,species,33934,Anoxybacillus flavithermus,Bacteria,15,0.384031348,0.00355707,1.09885898
D015179,species,38288,Corynebacterium genitalium,Bacteria,15,0.015207198,0.00265625,0.047489764
D015179,species,40216,Acinetobacter radioresistens,Bacteria,15,0.040854535,0.00588582,0.075699524
D015179,species,40683,Sphingomonas pruni,Bacteria,15,0.008323885,0.00270915,0.012093539
D015179,species,60478,Shewanella amazonensis,Bacteria,15,0.002921764,0.00246871,0.00332578
D015179,species,61592,Corynebacterium durum,Bacteria,15,0.006526667,0.00408,0.006847338
D015179,species,81467,Aminobacterium mobile,Bacteria,15,0.025779466,0.0029036,0.057469079
D015179,species,90728,Desulfatiglans anilini,Bacteria,15,0.00302455,0.00155248,0.00335978
D015179,species,90729,[Desulfobacterium] catecholicum,Bacteria,15,0.00230934,0.00168927,0.001736241
D015179,species,96345,Flavobacterium psychrophilum,Bacteria,15,0.007239474,0.003803,0.009828469
D015179,species,109790,Lactobacillus jensenii,Bacteria,15,0.005680612,0.00300915,0.009832273
D015179,species,114527,Mogibacterium diversum,Bacteria,15,0.208698685,0.0276021,0.573705306
D015179,species,164393,Lactobacillus fuchuensis,Bacteria,15,0.006456066,0.00319662,0.007970772
D015179,species,181662,Desulfovibrio giganteus,Bacteria,15,0.003163798,0.00279712,0.001146271
D015179,species,183417,Proteus hauseri,Bacteria,15,0.121457249,0.00966246,0.368510124
D015179,species,194867,Sphingomonas sp. ATCC 31555,Bacteria,15,0.008493902,0.0036266,0.013962488
D015179,species,202604,Moorella mulderi,Bacteria,15,0.001578684,0.00120009,0.001310116
D015179,species,206043,Actinomyces oricola,Bacteria,15,0.005815941,0.00365564,0.003966216
D015179,species,208226,Alkaliphilus metalliredigens,Bacteria,15,0.005673465,0.00188281,0.011329258
D015179,species,220714,Fructobacillus pseudoficulneus,Bacteria,15,0.003193441,0.00246871,0.002523301
D015179,species,227319,Corynebacterium ciconiae,Bacteria,15,0.003561603,0.00284754,0.001900365
D015179,species,234827,Candidatus Midichloria mitochondrii,Bacteria,15,0.002339619,0.00169116,0.00231909
D015179,species,294936,Photobacterium rosenbergii,Bacteria,15,0.004091383,0.00335312,0.00200232
D015179,species,392333,Geoalkalibacter ferrihydriticus,Bacteria,15,0.002191286,0.00177377,0.001882948
D015179,species,392413,Deinococcus misasensis,Bacteria,15,0.004495782,0.00311332,0.00362179
D015179,species,441501,Corynebacterium massiliense,Bacteria,15,0.495671061,0.00405433,0.986722897
D015179,species,469613,Enterobacteriaceae bacterium 9_2_54FAA,Bacteria,15,0.059603333,0.03049,0.081364753
D015179,species,531844,Flavobacteriaceae bacterium 3519-10,Bacteria,15,0.015450496,0.00354755,0.025985715
D015179,species,536979,Chitinophaga niabensis,Bacteria,15,0.013821659,0.00736621,0.014763026
D015179,species,556499,Propionibacterium acidifaciens,Bacteria,15,0.00342205,0.00260879,0.002885144
D015179,species,743722,Sphingobacterium sp. 21,Bacteria,15,0.013200954,0.00470478,0.016192886
D015179,species,796942,Stomatobaculum longum,Bacteria,15,0.013145333,0.00417,0.020218287
D015179,species,1095771,Ruminococcus sp. JC304,Bacteria,15,0.940958667,0.33384,1.545736374
D015179,species,122,Gimesia maris,Bacteria,14,0.027787842,0.003212465,0.092906947
D015179,species,520,Bordetella pertussis,Bacteria,14,0.002278065,0.00212201,0.001494602
D015179,species,863,Syntrophomonas wolfei,Bacteria,14,0.004880806,0.00292699,0.005593858
D015179,species,989,Marinilabilia salmonicolor,Bacteria,14,0.002046755,0.002356995,0.001320189
D015179,species,1273,Micrococcus lylae,Bacteria,14,0.005838125,0.00233318,0.011096257
D015179,species,1376,Aerococcus urinae,Bacteria,14,0.007373847,0.00660795,0.007421779
D015179,species,1629,Weissella viridescens,Bacteria,14,0.00411275,0.002546325,0.005678723
D015179,species,1693,Bifidobacterium minimum,Bacteria,14,0.005887156,0.00413843,0.006335961
D015179,species,1750,Propionibacterium propionicum,Bacteria,14,0.003705025,0.001914275,0.006769453
D015179,species,28091,Neisseria weaveri,Bacteria,14,0.148182723,0.00346063,0.532062389
D015179,species,41114,Actinobacillus sp.,Bacteria,14,0.020647857,0.00659,0.035076514
D015179,species,52229,Hallella seregens,Bacteria,14,0.003748847,0.003190685,0.002315379
D015179,species,57480,Microvirgula aerodenitrificans,Bacteria,14,0.050259814,0.0241373,0.065601454
D015179,species,62322,Shewanella baltica,Bacteria,14,0.003913016,0.00304259,0.003270497
D015179,species,70995,Lewinella cohaerens,Bacteria,14,0.009609167,0.00178784,0.027438203
D015179,species,72000,Kocuria rhizophila,Bacteria,14,0.450061173,0.003488565,1.176136414
D015179,species,78259,Scardovia inopinata,Bacteria,14,0.00996145,0.00404689,0.011546463
D015179,species,79882,Bacillus halmapalus,Bacteria,14,0.004149793,0.003100015,0.002860012
D015179,species,84110,Slackia heliotrinireducens,Bacteria,14,0.008102994,0.001884055,0.021479936
D015179,species,94009,Thermicanus aegyptius,Bacteria,14,0.080619451,0.00319915,0.200555901
D015179,species,107709,Opitutus terrae,Bacteria,14,0.04672646,0.001682405,0.168783328
D015179,species,109258,Desulfacinum hydrothermale,Bacteria,14,0.002520815,0.002530665,0.001438744
D015179,species,112901,Sporomusa malonica,Bacteria,14,0.006021908,0.003438335,0.007870986
D015179,species,170661,Vibrio xuii,Bacteria,14,0.003525653,0.00255609,0.005083149
D015179,species,180282,Delftia tsuruhatensis,Bacteria,14,0.013566414,0.00744325,0.015983661
D015179,species,189381,Bacillus marisflavi,Bacteria,14,0.004058308,0.00315114,0.003414671
D015179,species,192066,Neisseria sp.,Bacteria,14,0.012955,0.00586,0.014747125
D015179,species,202747,Sulfurimonas autotrophica,Bacteria,14,0.001685491,0.00140327,0.001581088
D015179,species,202956,Acinetobacter towneri,Bacteria,14,0.048416002,0.004269375,0.135899066
D015179,species,206403,Sulfurovum lithotrophicum,Bacteria,14,0.001774437,0.001748255,0.001197987
D015179,species,215591,Treponema caldarium,Bacteria,14,0.004396285,0.002194,0.009130784
D015179,species,256618,Parvibaculum lavamentivorans,Bacteria,14,0.00402786,0.003013875,0.003142686
D015179,species,357808,Roseiflexus sp. RS-1,Bacteria,14,0.003983601,0.00231146,0.006296113
D015179,species,511435,Candidatus Azobacteroides pseudotrichonymphae,Bacteria,14,0.00535611,0.002485855,0.006854152
D015179,species,512649,Vibrio azureus,Bacteria,14,0.003027708,0.00287659,0.001810492
D015179,species,544581,Actinomyces johnsonii,Bacteria,14,0.004206232,0.0020679,0.005618975
D015179,species,626938,Succinatimonas hippei,Bacteria,14,0.167591986,0.034415,0.393422125
D015179,species,658062,Candidatus Koribacter versatilis,Bacteria,14,0.03749662,0.00230609,0.133353294
D015179,species,911092,Caldanaerobacter subterraneus,Bacteria,14,0.003743909,0.002319035,0.004427027
D015179,species,1211819,Holdemania massiliensis AP2,Bacteria,14,0.322707857,0.218665,0.28686788
D015179,species,995,Solitalea canadensis,Bacteria,13,0.004403781,0.00251699,0.005092549
D015179,species,1255,Pediococcus pentosaceus,Bacteria,13,0.008945813,0.00289,0.008815525
D015179,species,1513,Clostridium tetani,Bacteria,13,0.07629477,0.00201171,0.146321005
D015179,species,1548,Clostridium scatologenes,Bacteria,13,0.002224005,0.00250708,0.001288872
D015179,species,1589,Lactobacillus pentosus,Bacteria,13,0.013660933,0.00344982,0.020390331
D015179,species,1795,Mycobacterium neoaurum,Bacteria,13,0.028411683,0.00204863,0.070381732
D015179,species,29372,Clostridium thermobutyricum,Bacteria,13,0.167216264,0.0028299,0.584073048
D015179,species,29461,Brucella suis,Bacteria,13,0.00222765,0.00155248,0.001777462
D015179,species,35756,Corynebacterium pilosum,Bacteria,13,0.009280833,0.00246914,0.021497929
D015179,species,35791,Rickettsia massiliae,Bacteria,13,0.003427574,0.00159104,0.004147172
D015179,species,37915,Dietzia maris,Bacteria,13,0.85687263,0.00575374,2.84068662
D015179,species,37930,Glutamicibacter protophormiae,Bacteria,13,0.00854502,0.00386026,0.012165849
D015179,species,40681,Sphingomonas asaccharolytica,Bacteria,13,0.033665413,0.00459812,0.088537571
D015179,species,44256,Caldanaerobius polysaccharolyticus,Bacteria,13,0.003512187,0.00258585,0.003616395
D015179,species,45495,Methylophaga marina,Bacteria,13,0.003748839,0.003233,0.00152173
D015179,species,47879,Pseudomonas corrugata,Bacteria,13,0.030133946,0.00205267,0.067207686
D015179,species,47884,Pseudomonas taetrolens,Bacteria,13,0.010835796,0.00411489,0.015528764
D015179,species,48076,Marinobacterium georgiense,Bacteria,13,0.002175483,0.002503,0.001784625
D015179,species,58135,Desulfotomaculum kuznetsovii,Bacteria,13,0.001664386,0.000826976,0.001690818
D015179,species,68909,Deinococcus geothermalis,Bacteria,13,0.011327156,0.00385282,0.014849889
D015179,species,79329,Chitinophaga pinensis,Bacteria,13,0.011718093,0.00676739,0.015613719
D015179,species,82367,Paracoccus pantotrophus,Bacteria,13,0.008689344,0.00527565,0.008290449
D015179,species,86177,Pseudomonas halophila,Bacteria,13,0.002393756,0.00207018,0.001411793
D015179,species,86958,Propionispira paucivorans,Bacteria,13,0.110768277,0.0372635,0.17075838
D015179,species,93220,Pandoraea pnomenusa,Bacteria,13,0.013406651,0.00527565,0.018975397
D015179,species,96565,Lactobacillus hamsteri,Bacteria,13,0.009359779,0.00347838,0.016493045
D015179,species,104623,Serratia sp. ATCC 39006,Bacteria,13,0.06836483,0.0117119,0.176371173
D015179,species,120962,Roseiflexus castenholzii,Bacteria,13,0.00208763,0.002503,0.001453223
D015179,species,155892,Caulobacter vibrioides,Bacteria,13,0.011756411,0.00482719,0.013261913
D015179,species,191026,Desulfovibrio hydrothermalis,Bacteria,13,0.001784503,0.00209784,0.001313793
D015179,species,219742,Psychrobacter adeliensis,Bacteria,13,0.008791546,0.00333589,0.014364262
D015179,species,240427,Lactobacillus paracollinoides,Bacteria,13,0.036337665,0.00807379,0.072612115
D015179,species,270496,Desulfovibrio putealis,Bacteria,13,0.001954405,0.00127778,0.001451637
D015179,species,288769,Tepidimonas arfidensis,Bacteria,13,0.559837911,0.00439445,1.368042238
D015179,species,302449,Corynebacterium tuscaniense,Bacteria,13,0.005596755,0.00289809,0.005731914
D015179,species,350894,Flavobacterium suncheonense,Bacteria,13,0.00459321,0.00209784,0.009358348
D015179,species,363872,Bacillus panaciterrae,Bacteria,13,0.007489423,0.00411066,0.007831607
D015179,species,375749,Synergistes sp. RMA 16290,Bacteria,13,0.06838678,0.00296156,0.163322766
D015179,species,392589,Perlucidibaca piscinae,Bacteria,13,0.00268658,0.00274205,0.001551697
D015179,species,449659,Lactobacillus pobuzihii,Bacteria,13,0.01644229,0.00466897,0.020330458
D015179,species,481743,Paenibacillus sp. Y412MC10,Bacteria,13,0.037687421,0.0160094,0.047107966
D015179,species,528244,Azospirillum thiophilum,Bacteria,13,0.036236079,0.0353149,0.034596862
D015179,species,572036,Pedobacter luteus,Bacteria,13,0.004106131,0.00146417,0.005007595
D015179,species,745310,Sphingomonas sp. MM-1,Bacteria,13,0.009519475,0.00545316,0.008598322
D015179,species,748811,Sulfuritalea hydrogenivorans,Bacteria,13,0.0013007,0.000973056,0.001220399
D015179,species,762209,Bifidobacterium callitrichos,Bacteria,13,0.002689216,0.00228264,0.001324382
D015179,species,863372,Herbaspirillum huttiense,Bacteria,13,0.021410288,0.00313381,0.048885139
D015179,species,936375,Mogibacterium sp. CM50,Bacteria,13,0.303989231,0.33086,0.200038597
D015179,species,1086703,Luteolibacter luojiensis,Bacteria,13,0.003183423,0.00184807,0.004558013
D015179,species,1114022,Lactobacillus sp. NBRC 107199,Bacteria,13,0.005229135,0.00405236,0.003487442
D015179,species,1389639,Achromobacter sp. CCUG 56089,Bacteria,13,0.009062509,0.00671162,0.008993358
D015179,species,1416779,Chryseobacterium zeae,Bacteria,13,0.066871574,0.00533646,0.118211777
D015179,species,1463889,Streptomyces sp. NRRL S-1824,Bacteria,13,0.006955094,0.00398772,0.009296794
D015179,species,1549858,Sphingomonas taxi,Bacteria,13,0.032610845,0.0147324,0.055552886
D015179,species,1608996,Pseudomonas helleri,Bacteria,13,0.064961649,0.00785515,0.110850709
D015179,species,1755639,Akkermansia sp. MC_55,Bacteria,13,0.003580682,0.00235106,0.002881304
D015179,species,1017,Capnocytophaga gingivalis,Bacteria,12,0.029220369,0.001862975,0.064812929
D015179,species,1476,Sporosarcina psychrophila,Bacteria,12,0.004212915,0.00213731,0.004629584
D015179,species,1498,Hathewaya histolytica,Bacteria,12,0.014645191,0.00551906,0.025936961
D015179,species,1528,Eubacterium barkeri,Bacteria,12,0.001038004,0.000955927,0.000842185
D015179,species,1553,Clostridium tetanomorphum,Bacteria,12,0.003831781,0.000899284,0.00943437
D015179,species,2358,Desulfomonile tiedjei,Bacteria,12,0.001789628,0.000859945,0.001812197
D015179,species,2734,Symbiobacterium thermophilum,Bacteria,12,0.00203315,0.001353852,0.001829169
D015179,species,2754,Synergistes jonesii,Bacteria,12,0.014641825,0.00809324,0.023208387
D015179,species,28077,Nitrospirillum amazonense,Bacteria,12,0.00265266,0.002512345,0.001629025
D015179,species,33058,Thauera selenatis,Bacteria,12,0.004579721,0.00276156,0.006461293
D015179,species,37919,Rhodococcus opacus,Bacteria,12,0.003016129,0.00190763,0.003902236
D015179,species,52769,Actinomyces gerencseriae,Bacteria,12,0.010725172,0.0029349,0.026001471
D015179,species,58137,Desulfotomaculum thermosapovorans,Bacteria,12,0.00335532,0.00326381,0.002185636
D015179,species,88233,Lactobacillus manihotivorans,Bacteria,12,0.108710841,0.01728795,0.23785589
D015179,species,89053,Gordonia amicalis,Bacteria,12,0.002675042,0.00219994,0.001815723
D015179,species,90742,Paracoccus sp. MBIC4017,Bacteria,12,0.005883731,0.00361553,0.00604603
D015179,species,106590,Cupriavidus necator,Bacteria,12,0.003723195,0.00263991,0.003411813
D015179,species,119219,Cupriavidus metallidurans,Bacteria,12,0.008018277,0.002631,0.010175448
D015179,species,119484,Syntrophobacter fumaroxidans,Bacteria,12,0.002015262,0.0012908,0.002185822
D015179,species,191495,Conexibacter woesei,Bacteria,12,0.031894687,0.00403144,0.062409756
D015179,species,192389,Chryseobacterium daecheongense,Bacteria,12,0.029068411,0.02945985,0.023359289
D015179,species,202952,Acinetobacter gerneri,Bacteria,12,0.00471779,0.003965225,0.004996239
D015179,species,206041,Flavobacterium gelidilacus,Bacteria,12,0.005651145,0.003852855,0.00503677
D015179,species,232216,Chryseobacterium koreense,Bacteria,12,0.010564293,0.006748345,0.009033085
D015179,species,256325,Psychrobacter maritimus,Bacteria,12,0.178939265,0.01253376,0.391506044
D015179,species,270498,Catabacter hongkongensis,Bacteria,12,0.056647289,0.002258505,0.182261671
D015179,species,279832,Suttonella ornithocola,Bacteria,12,0.006339634,0.00298012,0.011680461
D015179,species,337315,Candidatus Peptoniphilus massiliensis,Bacteria,12,0.005985461,0.00380134,0.0071641
D015179,species,351604,Geobacter uraniireducens,Bacteria,12,0.001373708,0.001169716,0.00090798
D015179,species,398037,Segetibacter koreensis,Bacteria,12,0.03539082,0.007355635,0.050316224
D015179,species,400772,Microbacterium ginsengisoli,Bacteria,12,0.007365655,0.00447964,0.007511326
D015179,species,401654,Rahnella sp. BIHB 783,Bacteria,12,0.002951781,0.002975815,0.001951626
D015179,species,487316,Acinetobacter soli,Bacteria,12,0.041332387,0.003119915,0.076848686
D015179,species,552810,Dehalogenimonas lykanthroporepellens,Bacteria,12,0.003654415,0.001507381,0.006041379
D015179,species,574963,Wandonia haliotis,Bacteria,12,0.006135694,0.003330945,0.006969018
D015179,species,706570,Pseudomonas flexibilis,Bacteria,12,0.003639934,0.001733985,0.00517746
D015179,species,936594,Lachnoanaerobaculum sp. ICM7,Bacteria,12,0.005091667,0.002535,0.009484302
D015179,species,987056,Rhodoligotrophos appendicifer,Bacteria,12,0.003153387,0.001354283,0.005961923
D015179,species,1144662,Acinetobacter sp. CIP 101966,Bacteria,12,0.059364849,0.003957115,0.104986362
D015179,species,1144673,Acinetobacter sp. CIP 64.7,Bacteria,12,0.00506313,0.003261735,0.004810822
D015179,species,1226325,Clostridium sp. KLE 1755,Bacteria,12,0.850261667,1.00605,0.43105296
D015179,species,1419482,Chitinophaga jiangningensis,Bacteria,12,0.016250338,0.01295895,0.015710379
D015179,species,1490051,Anoxybacillus geothermalis,Bacteria,12,0.014639097,0.004745505,0.031737425
D015179,species,125,Pirellula staleyi,Bacteria,11,0.098044594,0.00533646,0.232555771
D015179,species,183,Leptonema illini,Bacteria,11,0.002622428,0.00233705,0.001193995
D015179,species,197,Campylobacter jejuni,Bacteria,11,0.717731772,0.00261718,1.602891162
D015179,species,228,Pseudoalteromonas haloplanktis,Bacteria,11,0.001999894,0.0022646,0.001171984
D015179,species,259,Sphingobacterium thalpophilum,Bacteria,11,0.017137375,0.0040369,0.025346205
D015179,species,414,Methylococcus capsulatus,Bacteria,11,0.0016479,0.00170433,0.001304672
D015179,species,477,Moraxella lacunata,Bacteria,11,0.003102127,0.00285388,0.000772831
D015179,species,486,Neisseria lactamica,Bacteria,11,0.047883155,0.00192223,0.143172853
D015179,species,542,Zymomonas mobilis,Bacteria,11,0.003580776,0.00195545,0.004075371
D015179,species,624,Shigella sonnei,Bacteria,11,0.773299091,0.01051,1.414472686
D015179,species,738,[Haemophilus] parasuis,Bacteria,11,0.002936536,0.00235106,0.002759765
D015179,species,784,Orientia tsutsugamushi,Bacteria,11,0.002041013,0.00201845,0.001289192
D015179,species,1231,Nitrosospira multiformis,Bacteria,11,0.002104393,0.00175973,0.001910392
D015179,species,1258,Peptoniphilus asaccharolyticus,Bacteria,11,0.002269519,0.00208338,0.001552539
D015179,species,1396,Bacillus cereus,Bacteria,11,0.003424227,0.00345316,0.002029715
D015179,species,1413,Bacillus cellulosilyticus,Bacteria,11,0.004328219,0.00358886,0.00370256
D015179,species,1478,Bacillus simplex,Bacteria,11,0.21344285,0.00533646,0.502424971
D015179,species,1529,Clostridium cadaveris,Bacteria,11,0.041045287,0.00322841,0.090718184
D015179,species,1687,Bifidobacterium coryneforme,Bacteria,11,0.002732137,0.00230638,0.00189097
D015179,species,2741,Peptococcus niger,Bacteria,11,0.226692305,0.00464727,0.456408944
D015179,species,2751,Carnobacterium maltaromaticum,Bacteria,11,0.004871228,0.0029849,0.005149586
D015179,species,29543,Pelobacter propionicus,Bacteria,11,0.00227858,0.00193143,0.00177295
D015179,species,31943,Brevibacterium iodinum,Bacteria,11,0.011288068,0.00120009,0.029669497
D015179,species,46610,Geobacter sp.,Bacteria,11,0.001511462,0.000920446,0.001391619
D015179,species,46914,Devosia riboflavina,Bacteria,11,0.01273173,0.00535724,0.016163685
D015179,species,49118,Candidatus Arthromitus sp. SFB-mouse,Bacteria,11,0.002552937,0.000920446,0.003395531
D015179,species,51160,Treponema maltophilum,Bacteria,11,0.152307933,0.04524,0.22415551
D015179,species,51288,Kluyvera ascorbata,Bacteria,11,0.005904303,0.00409542,0.005826425
D015179,species,54006,Peptoniphilus ivorii,Bacteria,11,0.664083781,0.00405433,1.388378574
D015179,species,55205,Caldicellulosiruptor owensensis,Bacteria,11,0.003650538,0.00137875,0.006002859
D015179,species,61435,Dehalococcoides mccartyi,Bacteria,11,0.001503131,0.000845923,0.001326083
D015179,species,66084,Wolbachia sp. wRi,Bacteria,11,0.00153948,0.000924035,0.001642823
D015179,species,68569,Sphingomonas leidyi,Bacteria,11,0.027979127,0.015827,0.029697911
D015179,species,71388,Vibrio halioticoli,Bacteria,11,0.006478675,0.00262529,0.011944702
D015179,species,74319,Hyphomonas polymorpha,Bacteria,11,0.002794009,0.00295482,0.00120675
D015179,species,76853,Solibacillus silvestris,Bacteria,11,0.006012153,0.00376996,0.005467864
