phenotype,taxonomy rank level,NCBI taxon id,scientific name,super kingdom,Nr. runs in which the species/genus can be found,mean relative abundance,median relative abundance,SD of relative abundance
D013274,species,501592,Kocuria gwangalliensis,Bacteria,102,0.289075543,0.00449023,2.259079199
D013274,species,551459,Chryseobacterium piscicola,Bacteria,102,0.008256061,0.00389062,0.01647277
D013274,species,1827099,Peptoniphilus sp. JCM 8141,Bacteria,102,0.005070121,0.003211845,0.005398568
D013274,species,1409,Bacillus sp.,Bacteria,101,0.004309522,0.00314723,0.003425415
D013274,species,1504,Clostridium septicum,Bacteria,101,0.005146701,0.00326733,0.004874054
D013274,species,81475,Frateuria aurantia,Bacteria,101,0.00610998,0.00445216,0.004903009
D013274,species,189722,Prevotella marshii,Bacteria,101,0.004908389,0.00329989,0.0037349
D013274,species,357276,Bacteroides dorei,Bacteria,101,0.004188298,0.00295902,0.003275676
D013274,species,383631,Methylophilales bacterium HTCC2181,Bacteria,101,0.005864877,0.00365838,0.005670692
D013274,species,566024,Saccharopolyspora tripterygii,Bacteria,101,0.005133223,0.0038279,0.003809934
D013274,species,500,Thermomicrobium roseum,Bacteria,100,0.00665472,0.00406355,0.006374872
D013274,species,1422,Geobacillus stearothermophilus,Bacteria,100,0.010379031,0.00351459,0.03272046
D013274,species,70996,Herpetosiphon geysericola,Bacteria,100,0.006969257,0.00376846,0.007342975
D013274,species,76726,Pseudonocardia hydrocarbonoxydans,Bacteria,100,0.006013316,0.00343679,0.006347231
D013274,species,78259,Scardovia inopinata,Bacteria,100,0.012882898,0.00475895,0.048594791
D013274,species,216947,Spiroplasma velocicrescens,Bacteria,100,0.006282713,0.003725665,0.008728425
D013274,species,359303,Shewanella loihica,Bacteria,100,0.015556485,0.004965615,0.031954771
D013274,species,386490,Terribacillus goriensis,Bacteria,100,0.014365632,0.007094605,0.020288099
D013274,species,418856,Nevskia soli,Bacteria,100,0.004582268,0.003371435,0.003117944
D013274,species,477641,Modestobacter marinus,Bacteria,100,0.006551699,0.00378836,0.006317961
D013274,species,1644128,Rhodobacter sp. YIM 71281,Bacteria,100,0.004998569,0.003324095,0.004209973
D013274,species,1746653,Cellulosimicrobium sp. HBUM179776,Bacteria,100,0.025001045,0.00745996,0.080097584
D013274,species,478,Moraxella nonliquefaciens,Bacteria,99,0.013903782,0.00469109,0.035842822
D013274,species,749,[Pasteurella] aerogenes,Bacteria,99,0.006408268,0.00489021,0.005301325
D013274,species,29401,Pseudonocardia halophobica,Bacteria,99,0.01354176,0.00350582,0.042350652
D013274,species,47760,Streptomyces aurantiacus,Bacteria,99,0.00740776,0.00415127,0.008519771
D013274,species,70169,Dietzia sp. CIP104289,Bacteria,99,0.011183951,0.00466494,0.018830385
D013274,species,81425,Desulfovibrio aminophilus,Bacteria,99,0.005348126,0.00314723,0.005995508
D013274,species,178356,Flavobacterium xinjiangense,Bacteria,99,0.006402532,0.00350865,0.006198805
D013274,species,184064,Thermodesulfobium narugense,Bacteria,99,0.006202079,0.00428431,0.005454342
D013274,species,327939,Pseudoalteromonas byunsanensis,Bacteria,99,0.013668023,0.00308785,0.048438689
D013274,species,440482,Promicromonospora kroppenstedtii,Bacteria,99,0.006014056,0.00336825,0.006106733
D013274,species,501483,Leucobacter tardus,Bacteria,99,0.004208112,0.00309406,0.002935943
D013274,species,642496,Streptomyces sp. DSM 40239,Bacteria,99,0.004994481,0.00327429,0.004850064
D013274,species,948676,Nitrosomonas sp. JPCCT2,Bacteria,99,0.005025192,0.00352522,0.003539006
D013274,species,1027568,planctomycete DSM1A9,Bacteria,99,0.005487383,0.00352237,0.004555396
D013274,species,1076592,Acetobacter papayae,Bacteria,99,0.036978727,0.0104286,0.101149345
D013274,species,1173025,Geitlerinema sp. PCC 7407,Bacteria,99,0.00393447,0.00322425,0.001851729
D013274,species,38323,Bartonella henselae,Bacteria,98,0.005019448,0.00378262,0.003137772
D013274,species,132132,Desulfomicrobium orale,Bacteria,98,0.00962845,0.00377496,0.017617104
D013274,species,225988,Anoxybacillus contaminans,Bacteria,98,0.005697229,0.004192665,0.006280908
D013274,species,294699,Anoxybacillus amylolyticus,Bacteria,98,0.005675409,0.003464365,0.00632051
D013274,species,310783,Deinococcus deserti,Bacteria,98,0.013167103,0.00483207,0.028426799
D013274,species,1397142,Aliifodinibius sp. YIM 95756,Bacteria,98,0.005537844,0.003502815,0.005251824
D013274,species,53443,Blautia hydrogenotrophica,Bacteria,97,0.004484896,0.00336825,0.003258927
D013274,species,220687,Bacillus novalis,Bacteria,97,0.003891432,0.00321906,0.002044428
D013274,species,225991,Comamonas aquatica,Bacteria,97,0.011751541,0.00595008,0.017854262
D013274,species,256847,Lentisphaera araneosa,Bacteria,97,0.004112944,0.00297938,0.002843385
D013274,species,337191,Gordonia sp. KTR9,Bacteria,97,0.004666362,0.00331763,0.003580022
D013274,species,344881,Flavobacterium soli,Bacteria,97,0.004840911,0.00327557,0.003959162
D013274,species,460086,Kribbella catacumbae,Bacteria,97,0.004519633,0.00316346,0.002927267
D013274,species,682179,Bacillus luteolus,Bacteria,97,0.004182713,0.00286845,0.003213424
D013274,species,1404244,Corynebacterium glyciniphilum,Bacteria,97,0.006784675,0.00394446,0.009261243
D013274,species,1299,Deinococcus radiodurans,Bacteria,96,0.005884865,0.00363156,0.008221111
D013274,species,1418,Bacillus mannanilyticus,Bacteria,96,0.005688221,0.003740245,0.005992489
D013274,species,31958,Amycolatopsis orientalis,Bacteria,96,0.004627812,0.00347238,0.00306169
D013274,species,33932,Bacillus cohnii,Bacteria,96,0.004083979,0.00301079,0.003790344
D013274,species,45076,Legionella worsleiensis,Bacteria,96,0.00383129,0.002833705,0.002655221
D013274,species,46609,Clostridium pascui,Bacteria,96,0.003788615,0.002890235,0.002315145
D013274,species,52770,Actinomyces hordeovulneris,Bacteria,96,0.011651468,0.006555685,0.018799401
D013274,species,60547,Paraburkholderia glathei,Bacteria,96,0.005871233,0.00345093,0.006561599
D013274,species,269069,Methylobacterium aminovorans,Bacteria,96,0.006151373,0.003560125,0.00712225
D013274,species,408657,Dyadobacter koreensis,Bacteria,96,0.004908271,0.003152595,0.004098604
D013274,species,863643,Thermincola potens,Bacteria,96,0.004256991,0.00304596,0.003175514
D013274,species,1354,Enterococcus hirae,Bacteria,95,0.008242315,0.0037896,0.016068342
D013274,species,36849,Oxobacter pfennigii,Bacteria,95,0.004359997,0.00298632,0.003406021
D013274,species,38310,Rhodococcus coprophilus,Bacteria,95,0.004393256,0.00307314,0.004287434
D013274,species,74318,Maricaulis maris,Bacteria,95,0.006859175,0.00382,0.011980224
D013274,species,114615,Bradyrhizobium sp. ORS 278,Bacteria,95,0.010454862,0.00350349,0.023343136
D013274,species,160453,Enterococcus gilvus,Bacteria,95,0.005406724,0.0032898,0.005982452
D013274,species,273678,Microbacterium hydrocarbonoxydans,Bacteria,95,0.004009893,0.00300774,0.002265263
D013274,species,358220,Acidovorax sp. KKS102,Bacteria,95,0.005509044,0.00309406,0.006455231
D013274,species,370622,Aureimonas altamirensis,Bacteria,95,0.012969779,0.00508828,0.029331948
D013274,species,371036,Bacillus acidiceler,Bacteria,95,0.005021333,0.00298864,0.006008
D013274,species,1416614,Gloeobacter kilaueensis,Bacteria,95,0.009271981,0.00390046,0.038102325
D013274,species,86173,Microbulbifer elongatus,Bacteria,94,0.004661175,0.00302101,0.004120352
D013274,species,1114117,Lactobacillus sp. NBRC 107298,Bacteria,94,0.007899874,0.00293609,0.014487162
D013274,species,1506,Clostridium sp.,Bacteria,93,0.005122864,0.0032898,0.006442272
D013274,species,69974,Mesorhizobium plurifarium,Bacteria,93,0.004291497,0.00318066,0.003121154
D013274,species,133189,Bdellovibrio sp. W,Bacteria,93,0.006366212,0.00394446,0.006397818
D013274,species,136093,Globicatella sulfidifaciens,Bacteria,93,0.005560101,0.00365297,0.004132078
D013274,species,168480,Gordonia namibiensis,Bacteria,93,0.005093338,0.00342524,0.004695875
D013274,species,610245,Asaia prunellae,Bacteria,93,0.020175186,0.00466494,0.047573106
D013274,species,638849,Pyramidobacter piscolens,Bacteria,93,0.006347818,0.00328246,0.006800648
D013274,species,1202724,Flavobacterium akiainvivens,Bacteria,93,0.004616627,0.00344495,0.003092015
D013274,species,1406512,Candidatus Methanomassiliicoccus intestinalis,Archaea,93,0.010353023,0.00564541,0.01607807
D013274,species,844,Wolinella succinogenes,Bacteria,92,0.010019009,0.003601115,0.018699107
D013274,species,87883,Burkholderia multivorans,Bacteria,92,0.005434929,0.003282135,0.004827529
D013274,species,272240,Pseudoclavibacter faecalis,Bacteria,92,0.004219619,0.00301102,0.003201722
D013274,species,381742,Lactobacillus camelliae,Bacteria,92,0.004649924,0.00291125,0.004613377
D013274,species,571800,Psychrobacter sp. G,Bacteria,92,0.004211875,0.00305804,0.00419926
D013274,species,35818,Helicobacter pullorum,Bacteria,91,0.005660978,0.00310849,0.005983733
D013274,species,53463,Paracoccus solventivorans,Bacteria,91,0.004752745,0.00290368,0.004959883
D013274,species,307121,Micromonospora krabiensis,Bacteria,91,0.005736384,0.00359971,0.005516891
D013274,species,370979,Flavobacterium defluvii,Bacteria,91,0.005193155,0.00365297,0.004616531
D013274,species,416001,Nodosilinea nodulosa,Bacteria,91,0.004923506,0.00291528,0.004715113
D013274,species,706570,Pseudomonas flexibilis,Bacteria,91,0.004716973,0.00331763,0.003545894
D013274,species,1497,Clostridium formicaceticum,Bacteria,90,0.004823115,0.003851365,0.003311296
D013274,species,1631,Fructobacillus fructosus,Bacteria,90,0.005971592,0.003747805,0.006126561
D013274,species,2130,Ureaplasma urealyticum,Bacteria,90,0.007255728,0.004159665,0.008271418
D013274,species,28034,Sulfobacillus thermosulfidooxidans,Bacteria,90,0.010145151,0.004675445,0.014971565
D013274,species,28254,Marinomonas communis,Bacteria,90,0.005751226,0.003008995,0.008349696
D013274,species,51160,Treponema maltophilum,Bacteria,90,0.0112998,0.00501509,0.020745741
D013274,species,53419,Treponema socranskii,Bacteria,90,0.014226338,0.00404486,0.040486314
D013274,species,70864,Shewanella pealeana,Bacteria,90,0.006958725,0.003680395,0.009710748
D013274,species,76020,Amycolatopsis alba,Bacteria,90,0.007925518,0.00434101,0.010565926
D013274,species,115748,Cyanobium sp. PCC 9005,Bacteria,90,0.004429606,0.003018285,0.003456769
D013274,species,431273,Lactobacillus senmaizukei,Bacteria,90,0.005260512,0.00335629,0.004100917
D013274,species,502558,Eggerthella sp. YY7918,Bacteria,90,0.003845737,0.003063025,0.002151415
D013274,species,2148,Acholeplasma laidlawii,Bacteria,89,0.005216483,0.00318715,0.005207124
D013274,species,70611,Legionella taurinensis,Bacteria,89,0.004295709,0.00298989,0.00325909
D013274,species,215690,Thermomonas fusca,Bacteria,89,0.004687934,0.00331444,0.002955289
D013274,species,312279,Emticicia oligotrophica,Bacteria,89,0.006220328,0.00326573,0.007174544
D013274,species,313985,Geobacter lovleyi,Bacteria,89,0.005416764,0.00336825,0.004498464
D013274,species,343332,Kopriimonas byunsanensis,Bacteria,89,0.004298814,0.00305213,0.002968283
D013274,species,359131,Streptomyces rubellomurinus,Bacteria,89,0.005100262,0.00312354,0.004510484
D013274,species,999468,Sphingobacterium sp. LMG 8345,Bacteria,89,0.004641587,0.00288534,0.004838092
D013274,species,172,Leptospira biflexa,Bacteria,88,0.004552823,0.00317759,0.002725077
D013274,species,1517,Thermoanaerobacterium thermosaccharolyticum,Bacteria,88,0.004548643,0.003140985,0.003622187
D013274,species,37636,Thermus scotoductus,Bacteria,88,0.005045002,0.003117285,0.005405602
D013274,species,40335,Legionella tucsonensis,Bacteria,88,0.004700033,0.003023,0.003689155
D013274,species,159449,Streptomyces scabrisporus,Bacteria,88,0.006085282,0.00419114,0.005342094
D013274,species,209649,Ferrithrix thermotolerans,Bacteria,88,0.004560493,0.003416355,0.003182271
D013274,species,231438,Desulfoluna butyratoxydans,Bacteria,88,0.012333275,0.004458245,0.034244
D013274,species,301585,Spiroplasma platyhelix,Bacteria,88,0.005654462,0.003492735,0.006031777
D013274,species,309411,Gram-negative bacterium CCBAU 25211,Bacteria,88,0.007675066,0.003737085,0.010835415
D013274,species,438744,Halomonas caseinilytica,Bacteria,88,0.003610368,0.0028427,0.002149362
D013274,species,930805,Halioglobus japonicus,Bacteria,88,0.004710919,0.003569405,0.003391077
D013274,species,43669,Brachybacterium faecium,Bacteria,87,0.01323032,0.00471076,0.030848872
D013274,species,47497,Pedomicrobium ferrugineum,Bacteria,87,0.004937583,0.0032898,0.003185526
D013274,species,71235,Stappia stellulata,Bacteria,87,0.004701665,0.0030281,0.00441633
D013274,species,357794,Psychromonas ingrahamii,Bacteria,87,0.006211038,0.00315796,0.010326837
D013274,species,148,Spirochaeta bajacaliforniensis,Bacteria,86,0.005136022,0.00369086,0.004883541
D013274,species,533,Beijerinckia indica,Bacteria,86,0.004891887,0.00313918,0.005225184
D013274,species,53422,Thermobrachium celere,Bacteria,86,0.0060999,0.00330212,0.005939076
D013274,species,56458,Xanthomonas sacchari,Bacteria,86,0.004689051,0.00323264,0.003530092
D013274,species,56460,Xanthomonas vesicatoria,Bacteria,86,0.005950483,0.00354087,0.00499429
D013274,species,59310,Streptococcus macedonicus,Bacteria,86,0.006220636,0.00289925,0.00867875
D013274,species,70993,Flexithrix dorotheae,Bacteria,86,0.007092199,0.00441331,0.008114625
D013274,species,287535,Balneola vulgaris,Bacteria,86,0.005498852,0.00351385,0.00457139
D013274,species,386056,Paraburkholderia ferrariae,Bacteria,86,0.004963787,0.003154925,0.005298084
D013274,species,420412,Clostridium tepidiprofundi,Bacteria,86,0.004781567,0.0035342,0.00352273
D013274,species,531844,Flavobacteriaceae bacterium 3519-10,Bacteria,86,0.003653634,0.00296486,0.001899557
D013274,species,714067,Kroppenstedtia eburnea,Bacteria,86,0.008444191,0.00483735,0.012061972
D013274,species,1204214,Streptomyces sp. YIM 75781,Bacteria,86,0.006483067,0.003285785,0.008202264
D013274,species,1737446,Chitinibacter sp. STM-7,Bacteria,86,0.010462105,0.00499697,0.018183935
D013274,species,33939,[Bacillus] thermocloacae,Bacteria,85,0.00527655,0.00382,0.004071981
D013274,species,45068,Legionella londiniensis,Bacteria,85,0.004583093,0.00318066,0.002921258
D013274,species,76978,Novosphingobium rosa,Bacteria,85,0.006333808,0.00435749,0.006501978
D013274,species,175696,Thermaerobacter subterraneus,Bacteria,85,0.005085114,0.00331444,0.00380456
D013274,species,1033846,Marinobacter adhaerens,Bacteria,85,0.004434066,0.00302883,0.004268444
D013274,species,1070869,Dietzia sp. YIM 76027,Bacteria,85,0.003847832,0.00291316,0.002616909
D013274,species,1113650,Sphingobacterium sp. NBRC 15340,Bacteria,85,0.004828293,0.00286845,0.0056028
D013274,species,1221450,Bacillus abyssalis,Bacteria,85,0.004051986,0.00284762,0.003164707
D013274,species,1405,Bacillus mycoides,Bacteria,84,0.003753602,0.002939905,0.002634528
D013274,species,1610,Lactobacillus coryniformis,Bacteria,84,0.006081182,0.00297689,0.010663171
D013274,species,78448,Bifidobacterium pullorum,Bacteria,84,0.004020898,0.00295802,0.002558458
D013274,species,109790,Lactobacillus jensenii,Bacteria,84,0.006369716,0.0039898,0.006059516
D013274,species,405446,Stenotrophomonas terrae,Bacteria,84,0.006783786,0.003274455,0.00860824
D013274,species,442870,Acanthopleuribacter pedis,Bacteria,84,0.007135896,0.00382395,0.013259187
D013274,species,522485,Campylobacter avium,Bacteria,84,0.005874941,0.00306004,0.01181629
D013274,species,701529,Peptoniphilus sp. JCM 8143,Bacteria,84,0.008205998,0.003156665,0.019629175
D013274,species,871324,Bacteroides stercorirosoris,Bacteria,84,0.004239491,0.003117285,0.002667235
D013274,species,1305,Streptococcus sanguinis,Bacteria,83,0.003480865,0.00280411,0.002040105
D013274,species,2118,Mycoplasma mobile,Bacteria,83,0.004544771,0.00314723,0.00287703
D013274,species,33878,Agromyces cerinus,Bacteria,83,0.004800643,0.0032898,0.003456603
D013274,species,35816,Pelobacter acidigallici,Bacteria,83,0.004936162,0.00326733,0.003775556
D013274,species,39962,Legionella moravica,Bacteria,83,0.005972169,0.00352237,0.006201651
D013274,species,57498,Deinococcus grandis,Bacteria,83,0.00628462,0.00318066,0.012726441
D013274,species,81037,Pseudoalteromonas elyakovii,Bacteria,83,0.005424101,0.00303223,0.009367741
D013274,species,502394,Deinococcus gobiensis,Bacteria,83,0.009170393,0.0037896,0.022924346
D013274,species,522298,Niabella ginsengisoli,Bacteria,83,0.004974925,0.00329728,0.004437252
D013274,species,1113802,Marinobacter sp. NBRC 101709,Bacteria,83,0.003239016,0.00272161,0.001568813
D013274,species,36850,Clostridium quinii,Bacteria,82,0.005199154,0.003614935,0.003835573
D013274,species,39791,Corynebacterium glucuronolyticum,Bacteria,82,0.004202336,0.003168015,0.002968186
D013274,species,45497,[Clostridium] ultunense,Bacteria,82,0.006457162,0.00429858,0.007088974
D013274,species,106634,Thioalkalivibrio versutus,Bacteria,82,0.006139041,0.005108635,0.004571225
D013274,species,354630,Mucilaginibacter lappiensis,Bacteria,82,0.006731498,0.004294475,0.006697463
D013274,species,418701,Litoricola lipolytica,Bacteria,82,0.007934662,0.0043258,0.00986958
D013274,species,569601,Marinomonas arenicola,Bacteria,82,0.007186454,0.004285895,0.008656833
D013274,species,937334,Caldicoprobacter faecalis,Bacteria,82,0.004700282,0.00309817,0.00357151
D013274,species,1137985,Lutibacter sp. R-30339,Bacteria,82,0.004704949,0.003536355,0.003683359
D013274,species,1516126,Dysgonomonas termitidis,Bacteria,82,0.005390915,0.002902135,0.010709679
D013274,species,1445,Bacillus alcalophilus,Bacteria,81,0.003951397,0.00303223,0.002119013
D013274,species,1597,Lactobacillus paracasei,Bacteria,81,0.008037243,0.00315537,0.023359117
D013274,species,45248,Leucothrix mucor,Bacteria,81,0.005376312,0.00350865,0.007522471
D013274,species,53461,Nakamurella multipartita,Bacteria,81,0.00386387,0.00268897,0.003097175
D013274,species,66875,Streptomyces catenulae,Bacteria,81,0.004290139,0.00309406,0.003052544
D013274,species,74329,Brevundimonas mediterranea,Bacteria,81,0.005456607,0.00295902,0.006297125
D013274,species,76832,Myroides odoratimimus,Bacteria,81,0.005081686,0.00342067,0.003789067
D013274,species,83455,Myxococcus stipitatus,Bacteria,81,0.004217321,0.00297566,0.002625533
D013274,species,135719,Sphingobium amiense,Bacteria,81,0.005775987,0.00350865,0.006904451
D013274,species,220378,Nocardiopsis aegyptia,Bacteria,81,0.005556584,0.00342524,0.009664784
D013274,species,676599,Stenotrophomonas panacihumi,Bacteria,81,0.006154285,0.00307295,0.008872464
D013274,species,1399115,Exiguobacterium sp. MH3,Bacteria,81,0.009453219,0.00297504,0.043707385
D013274,species,1015,Bergeyella zoohelcum,Bacteria,80,0.003744288,0.002827225,0.003032985
D013274,species,53427,Gordonia hirsuta,Bacteria,80,0.004629102,0.003187215,0.003080082
D013274,species,58134,[Desulfotomaculum] guttoideum,Bacteria,80,0.006980246,0.00321116,0.012648839
D013274,species,89153,[Clostridium] hylemonae,Bacteria,80,0.003620753,0.00296323,0.001717009
D013274,species,94624,Bordetella petrii,Bacteria,80,0.005440311,0.003366465,0.005093191
D013274,species,179838,Lactobacillus diolivorans,Bacteria,80,0.007907114,0.003290305,0.010845309
D013274,species,238015,Lactobacillus vini,Bacteria,80,0.004223314,0.002961205,0.003380765
D013274,species,1113891,Oceanisphaera sp. NBRC 102020,Bacteria,80,0.006851026,0.00316952,0.012667727
D013274,species,1123914,[Spirillum] lunatum,Bacteria,80,0.005101891,0.00285193,0.007370954
D013274,species,253,Chryseobacterium indologenes,Bacteria,79,0.004143262,0.00310849,0.002857084
D013274,species,867,Ruminobacter amylophilus,Bacteria,79,0.00584687,0.00329989,0.005442948
D013274,species,1536,Hathewaya limosa,Bacteria,79,0.011807455,0.00404449,0.020256712
D013274,species,1691,Bifidobacterium indicum,Bacteria,79,0.005043076,0.00350865,0.004219914
D013274,species,1766,Mycobacterium fortuitum,Bacteria,79,0.004144436,0.0029274,0.003434493
D013274,species,13076,Globicatella sanguinis,Bacteria,79,0.004459531,0.00314723,0.002949349
D013274,species,33905,Bifidobacterium thermophilum,Bacteria,79,0.004745153,0.0030422,0.00424727
D013274,species,34087,Sphingobacterium faecium,Bacteria,79,0.004703362,0.00329728,0.00307176
D013274,species,258723,Marinilactibacillus piezotolerans,Bacteria,79,0.004326804,0.00316346,0.002813442
D013274,species,280473,Aquiflexum balticum,Bacteria,79,0.007883716,0.00310849,0.016422942
D013274,species,417948,Brevibacterium album,Bacteria,79,0.003774464,0.00289067,0.00256592
D013274,species,566023,Pseudonocardia sp. YIM 61043,Bacteria,79,0.004564755,0.00310849,0.003434389
D013274,species,984,Pedobacter heparinus,Bacteria,78,0.004987624,0.00322644,0.004286785
D013274,species,68909,Deinococcus geothermalis,Bacteria,78,0.008232054,0.004090285,0.025455898
D013274,species,92835,Microbacterium ketosireducens,Bacteria,78,0.003212814,0.002833585,0.001124928
D013274,species,269261,Nitratifractor salsuginis,Bacteria,78,0.004925941,0.003044155,0.008708081
D013274,species,375175,Lactobacillus backii,Bacteria,78,0.004688142,0.002987615,0.003917681
D013274,species,418646,Rhodanobacter ginsengisoli,Bacteria,78,0.005803228,0.0029135,0.007489824
D013274,species,431306,Acetobacter ghanensis,Bacteria,78,0.007709888,0.0044619,0.017037253
D013274,species,455360,Thalassobaculum salexigens,Bacteria,78,0.005560534,0.003507235,0.004548848
D013274,species,528244,Azospirillum thiophilum,Bacteria,78,0.004709432,0.003279685,0.003385141
D013274,species,120,Planctopirus limnophila,Bacteria,77,0.005552659,0.00363016,0.005472749
D013274,species,1026,Marinoscillum furvescens,Bacteria,77,0.005122082,0.00321906,0.004242985
D013274,species,1374,Planococcus kocurii,Bacteria,77,0.007251516,0.00342524,0.011995315
D013274,species,1575,Leifsonia xyli,Bacteria,77,0.004781611,0.00331444,0.004592932
D013274,species,28223,Desulfobacula toluolica,Bacteria,77,0.006036799,0.00365297,0.005573327
D013274,species,35621,Streptomyces mobaraensis,Bacteria,77,0.004045527,0.00307314,0.002507813
D013274,species,37923,Kocuria kristinae,Bacteria,77,0.012569559,0.00394929,0.045090659
D013274,species,336203,Sphingobium fuliginis,Bacteria,77,0.005690771,0.00308785,0.005527033
D013274,species,450804,Oceaniserpentilla haliotis,Bacteria,77,0.005257411,0.00299877,0.004484198
D013274,species,1520671,Flavobacterium maris,Bacteria,77,0.003861982,0.0030422,0.001832016
D013274,species,1084,Pararhodospirillum photometricum,Bacteria,76,0.004440982,0.003163945,0.003475214
D013274,species,68244,Streptomyces novaecaesareae,Bacteria,76,0.004173174,0.0031088,0.003144502
D013274,species,160386,Corynebacterium casei,Bacteria,76,0.003805578,0.00259269,0.003264772
D013274,species,169177,Exiguobacterium undae,Bacteria,76,0.005296194,0.003820585,0.004742158
D013274,species,322505,Sharpea azabuensis,Bacteria,76,0.005128255,0.002916745,0.006762802
D013274,species,392412,Nubsella zeaxanthinifaciens,Bacteria,76,0.005008855,0.003617275,0.003346786
D013274,species,472181,Pseudomonas sabulinigri,Bacteria,76,0.005192311,0.0031183,0.005342313
D013274,species,588901,Flavobacterium sp. KOPRI 25152,Bacteria,76,0.006048851,0.00452184,0.005031556
D013274,species,645466,Anaerostipes butyraticus,Bacteria,76,0.004082128,0.00305772,0.0024853
D013274,species,669462,Paenibacillus pinihumi,Bacteria,76,0.004449964,0.003101275,0.003373415
D013274,species,493,Neisseria canis,Bacteria,75,0.005206212,0.0037896,0.003792598
D013274,species,2002,Streptosporangium amethystogenes,Bacteria,75,0.006468031,0.00382,0.005787304
D013274,species,29394,Dolosigranulum pigrum,Bacteria,75,0.005033513,0.00331763,0.004694486
D013274,species,29432,Psychrobacter phenylpyruvicus,Bacteria,75,0.006826909,0.00388078,0.009782838
D013274,species,35825,Pseudobacteroides cellulosolvens,Bacteria,75,0.004815628,0.00336825,0.003443881
D013274,species,46203,Actinocorallia glomerata,Bacteria,75,0.004963855,0.00350865,0.003087329
D013274,species,66888,Streptomyces flavotricini,Bacteria,75,0.005346286,0.00315796,0.004460541
D013274,species,88058,Treponema primitia,Bacteria,75,0.007463601,0.00352237,0.011014851
D013274,species,217067,Labrys monachus,Bacteria,75,0.005332338,0.00320873,0.008094681
D013274,species,220697,Thalassospira xiamenensis,Bacteria,75,0.010825995,0.00423101,0.020109679
D013274,species,244787,Nautilia profundicola,Bacteria,75,0.004069403,0.0030281,0.002892251
D013274,species,254408,Solimonas variicoloris,Bacteria,75,0.005625166,0.00342524,0.004653395
D013274,species,414682,Lactobacillus similis,Bacteria,75,0.004610465,0.0030422,0.004020664
D013274,species,414778,Planococcus donghaensis,Bacteria,75,0.004221031,0.0032898,0.003054059
D013274,species,1113583,Lactobacillus sp. NBRC 3231,Bacteria,75,0.007941365,0.00283174,0.022532686
D013274,species,1223514,Corynebacterium humireducens,Bacteria,75,0.005394779,0.00307295,0.00857168
D013274,species,128,Isosphaera pallida,Bacteria,74,0.00675182,0.00394221,0.007684428
D013274,species,1548,Clostridium scatologenes,Bacteria,74,0.00491584,0.00299703,0.004163895
D013274,species,45496,Methylophaga sulfidovorans,Bacteria,74,0.003924888,0.003013895,0.002216634
D013274,species,83558,Chlamydia pneumoniae,Bacteria,74,0.005547195,0.003533105,0.004615899
D013274,species,90244,Oligella ureolytica,Bacteria,74,0.004970792,0.00291125,0.00450183
D013274,species,96565,Lactobacillus hamsteri,Bacteria,74,0.004605415,0.00293431,0.005971206
D013274,species,163359,Acidiferrobacter thiooxydans,Bacteria,74,0.004080862,0.00307424,0.002431659
D013274,species,184914,Corallococcus coralloides,Bacteria,74,0.005144555,0.003168015,0.004036301
D013274,species,253239,Ethanoligenens harbinense,Bacteria,74,0.00727507,0.003875065,0.007513892
D013274,species,262209,Janibacter melonis,Bacteria,74,0.003580866,0.002938125,0.001971389
D013274,species,326522,Neisseria animaloris,Bacteria,74,0.004918276,0.003483535,0.004133938
D013274,species,454602,Spongiibacter tropicus,Bacteria,74,0.006226304,0.003805385,0.00776035
D013274,species,472113,Geofilum rubicundum,Bacteria,74,0.005705367,0.003462525,0.004909999
D013274,species,477976,Calditerrivibrio nitroreducens,Bacteria,74,0.00612511,0.00300453,0.013637819
D013274,species,566005,Catellatospora sp. YIM 65268,Bacteria,74,0.005525527,0.00378972,0.004448891
D013274,species,1122204,Marinococcus luteus,Bacteria,74,0.01357831,0.00528258,0.023680048
D013274,species,1505726,Convivina intestini,Bacteria,74,0.009588035,0.00524848,0.012246502
D013274,species,1747005,Micrococcus sp. HBUM178886,Bacteria,74,0.007098443,0.003478115,0.018020856
D013274,species,1708,Cellulomonas fimi,Bacteria,73,0.008247239,0.00375827,0.014378298
D013274,species,33031,Peptoniphilus lacrimalis,Bacteria,73,0.005894011,0.0039633,0.006201876
D013274,species,36740,Dermabacter hominis,Bacteria,73,0.00489231,0.00283567,0.005361183
D013274,species,37919,Rhodococcus opacus,Bacteria,73,0.005430739,0.00342524,0.006252139
D013274,species,69370,Microbacterium trichothecenolyticum,Bacteria,73,0.004196454,0.00286755,0.00556575
D013274,species,171437,Tistrella mobilis,Bacteria,73,0.004815717,0.00312354,0.004084414
D013274,species,261964,Kangiella koreensis,Bacteria,73,0.005955981,0.00318066,0.009316125
D013274,species,279832,Suttonella ornithocola,Bacteria,73,0.003620529,0.00264964,0.003229292
D013274,species,344884,Algoriphagus terrigena,Bacteria,73,0.004401286,0.0029129,0.003510817
D013274,species,413479,Solimonas soli,Bacteria,73,0.005166644,0.00349981,0.004287636
D013274,species,544718,Arcobacter thereius,Bacteria,73,0.003566758,0.00289067,0.001754431
D013274,species,626930,Bacteroides fluxus,Bacteria,73,0.004533231,0.00296991,0.004521722
D013274,species,985,Cytophaga hutchinsonii,Bacteria,72,0.005152974,0.003329715,0.004468331
