phenotype,taxonomy rank level,NCBI taxon id,scientific name,super kingdom,Nr. runs in which the species/genus can be found,mean relative abundance,median relative abundance,SD of relative abundance
D015212,species,273528,Exiguobacterium marinum,Bacteria,31,0.0007925,0.000576661,0.000721685
D015212,species,282402,Prevotella multiformis,Bacteria,31,0.00408875,0.0008063,0.016035044
D015212,species,290112,Xenorhabdus szentirmaii,Bacteria,31,0.001712857,0.000916498,0.001865669
D015212,species,321327,Synechococcus sp. JA-3-3Ab,Bacteria,31,0.001574804,0.000717901,0.004022754
D015212,species,356829,Bifidobacterium tsurumiense,Bacteria,31,0.07631253,0.0101771,0.172636618
D015212,species,370622,Aureimonas altamirensis,Bacteria,31,0.000971787,0.000519173,0.001860259
D015212,species,392015,Alicyclobacillus macrosporangiidus,Bacteria,31,0.000942415,0.000732158,0.00069161
D015212,species,392413,Deinococcus misasensis,Bacteria,31,0.0007611,0.000677383,0.000428154
D015212,species,454602,Spongiibacter tropicus,Bacteria,31,0.000701762,0.000616129,0.000359633
D015212,species,552357,Shewanella fodinae,Bacteria,31,0.000769952,0.000721558,0.00037241
D015212,species,552395,Lachnospiraceae bacterium 4_1_37FAA,Bacteria,31,0.09649,0.0299,0.160960216
D015212,species,633415,Aeromonas sanarellii,Bacteria,31,0.001420362,0.000780281,0.002688857
D015212,species,767892,Candidatus Puniceispirillum marinum,Bacteria,31,0.001034139,0.000610453,0.000991359
D015212,species,1827099,Peptoniphilus sp. JCM 8141,Bacteria,31,0.072535032,0.00839313,0.291235164
D015212,species,119,Rubinisphaera brasiliensis,Bacteria,30,0.000853808,0.000716491,0.000511537
D015212,species,210,Helicobacter pylori,Bacteria,30,0.000874459,0.000617537,0.001092399
D015212,species,563,Shimwellia blattae,Bacteria,30,0.001202565,0.000988618,0.001088409
D015212,species,585,Proteus vulgaris,Bacteria,30,0.074394812,0.000614908,0.373872258
D015212,species,1006,Marivirga tractuosa,Bacteria,30,0.001418667,0.000550752,0.004449393
D015212,species,1632,Lactobacillus oris,Bacteria,30,0.017754969,0.00318725,0.055700545
D015212,species,38303,Corynebacterium pseudogenitalium,Bacteria,30,0.248829758,0.00185597,1.342407596
D015212,species,39498,[Eubacterium] yurii,Bacteria,30,0.00113489,0.000681813,0.001216287
D015212,species,44008,Enterococcus cecorum,Bacteria,30,0.004788787,0.00114975,0.014838402
D015212,species,58180,Desulfovibrio alaskensis,Bacteria,30,0.001937133,0.000750696,0.002023829
D015212,species,60961,Shewanella woodyi,Bacteria,30,0.010473314,0.004370065,0.019294954
D015212,species,63745,Sideroxydans lithotrophicus,Bacteria,30,0.000828914,0.000685028,0.000560555
D015212,species,66084,Wolbachia sp. wRi,Bacteria,30,0.000605247,0.000408861,0.00052222
D015212,species,76489,Clostridium acetireducens,Bacteria,30,0.000598864,0.000446486,0.000368408
D015212,species,76759,Pseudomonas monteilii,Bacteria,30,0.001951224,0.000404855,0.005299665
D015212,species,79885,Bacillus pseudofirmus,Bacteria,30,0.000741459,0.000528353,0.000715522
D015212,species,86957,Selenomonas lacticifex,Bacteria,30,0.000966026,0.000723393,0.000939256
D015212,species,101383,Cryomorpha ignava,Bacteria,30,0.000775267,0.000714757,0.000461768
D015212,species,121163,Actinomyces suimastitidis,Bacteria,30,0.001298337,0.000548048,0.002457866
D015212,species,129958,Carboxydothermus hydrogenoformans,Bacteria,30,0.000652897,0.000502578,0.000462295
D015212,species,137461,Aerosphaera taetra,Bacteria,30,0.000760787,0.000529858,0.001090537
D015212,species,137591,Weissella cibaria,Bacteria,30,0.100125577,0.000761691,0.319768994
D015212,species,141390,Chromohalobacter israelensis,Bacteria,30,0.000660856,0.000541996,0.000456248
D015212,species,148813,Sulfuricurvum kujiense,Bacteria,30,0.000586038,0.000502578,0.000279377
D015212,species,165813,Sporanaerobacter acetigenes,Bacteria,30,0.000818601,0.000671961,0.000406936
D015212,species,180195,Herbaspirillum autotrophicum,Bacteria,30,0.000848731,0.000823514,0.000353764
D015212,species,202747,Sulfurimonas autotrophica,Bacteria,30,0.00083769,0.000570627,0.000722542
D015212,species,206041,Flavobacterium gelidilacus,Bacteria,30,0.000874109,0.000714433,0.000690429
D015212,species,210995,Scytonema sp. IAM M-262,Bacteria,30,0.000599771,0.00059383,0.000249552
D015212,species,217159,Clostridium carboxidivorans,Bacteria,30,0.001570306,0.000955112,0.001537396
D015212,species,290109,Xenorhabdus innexi,Bacteria,30,0.00212561,0.000540402,0.003017592
D015212,species,293552,Marinomonas polaris,Bacteria,30,0.000639421,0.000564523,0.000314943
D015212,species,323450,Pontibacter actiniarum,Bacteria,30,0.000624352,0.000464865,0.000386671
D015212,species,336261,Thermovirga lienii,Bacteria,30,0.001089,0.000952584,0.000688642
D015212,species,388950,Pontibacter akesuensis,Bacteria,30,0.000736324,0.000633335,0.000416598
D015212,species,402147,Persicitalea jodogahamensis,Bacteria,30,0.000566519,0.000519833,0.000242949
D015212,species,420412,Clostridium tepidiprofundi,Bacteria,30,0.000875242,0.000613564,0.000901905
D015212,species,423605,Elusimicrobium minutum,Bacteria,30,0.000822975,0.000631337,0.000526379
D015212,species,443144,Geobacter sp. M21,Bacteria,30,0.000582401,0.000582566,0.000304653
D015212,species,475795,Pseudohaliea rubra,Bacteria,30,0.000933078,0.000813053,0.000579289
D015212,species,482564,Oscillatoria nigro-viridis,Bacteria,30,0.000704516,0.000645301,0.000356676
D015212,species,547163,Mycobacterium vulneris,Bacteria,30,0.000720536,0.000547917,0.000475572
D015212,species,574930,Parabacteroides gordonii,Bacteria,30,0.011179181,0.00855151,0.008084341
D015212,species,634771,Chitinophaga eiseniae,Bacteria,30,0.002467216,0.00096418,0.002539964
D015212,species,706570,Pseudomonas flexibilis,Bacteria,30,0.000894587,0.000723878,0.000636533
D015212,species,1131707,Sphaerochaeta pleomorpha,Bacteria,30,0.001178411,0.000870513,0.001019669
D015212,species,1173027,Microcoleus sp. PCC 7113,Bacteria,30,0.000754397,0.000643918,0.000417632
D015212,species,1450648,Clostridium oryzae,Bacteria,30,0.001084434,0.000626358,0.001277981
D015212,species,1465521,Lactobacillus sp. JCM 8672,Bacteria,30,0.02635183,0.006334455,0.051095537
D015212,species,415,Methylobacter luteus,Bacteria,29,0.001187811,0.000700823,0.001262558
D015212,species,505,Kingella oralis,Bacteria,29,0.001630317,0.000552385,0.003523194
D015212,species,861,Fusobacterium ulcerans,Bacteria,29,0.042716874,0.00108234,0.123486112
D015212,species,986,Flavobacterium johnsoniae,Bacteria,29,0.000804037,0.000688691,0.000533204
D015212,species,1071,Rhodopila globiformis,Bacteria,29,0.0007115,0.000546977,0.000490291
D015212,species,1096,Chlorobium phaeobacteroides,Bacteria,29,0.000685829,0.000655671,0.000384176
D015212,species,1273,Micrococcus lylae,Bacteria,29,0.000797022,0.000549119,0.000807488
D015212,species,1528,Eubacterium barkeri,Bacteria,29,0.000581041,0.000485369,0.000553347
D015212,species,1626,Lactobacillus sharpeae,Bacteria,29,0.00172463,0.000564592,0.002634937
D015212,species,1771,Mycobacterium phlei,Bacteria,29,0.000781185,0.000576661,0.000585198
D015212,species,28064,Heliobacillus mobilis,Bacteria,29,0.000787027,0.000655671,0.000398519
D015212,species,29369,Clostridium sardiniense,Bacteria,29,0.00522283,0.00439491,0.006225012
D015212,species,29422,Legionella brunensis,Bacteria,29,0.000654777,0.000576661,0.000319874
D015212,species,31943,Brevibacterium iodinum,Bacteria,29,0.000971781,0.000593356,0.000875017
D015212,species,35700,Heliophilum fasciatum,Bacteria,29,0.00084859,0.000593356,0.00085753
D015212,species,35701,Heliobacterium modesticaldum,Bacteria,29,0.002098561,0.000859635,0.005153866
D015212,species,35751,Sporichthya polymorpha,Bacteria,29,0.000832665,0.000564592,0.00068002
D015212,species,42471,Desulfotomaculum thermocisternum,Bacteria,29,0.000745504,0.000721558,0.000367536
D015212,species,44251,Paenibacillus durus,Bacteria,29,0.000657907,0.00041981,0.000745365
D015212,species,44252,Paenibacillus macerans,Bacteria,29,0.000769408,0.000546977,0.000751648
D015212,species,45663,Desulfohalobium retbaense,Bacteria,29,0.00076779,0.000666539,0.000526456
D015212,species,52229,Hallella seregens,Bacteria,29,0.000897895,0.000655671,0.001153981
D015212,species,54914,Brevibacillus parabrevis,Bacteria,29,0.000812914,0.000717901,0.000494614
D015212,species,57732,Enterococcus asini,Bacteria,29,0.003646149,0.000735821,0.01074163
D015212,species,69499,Petrotoga mobilis,Bacteria,29,0.000714289,0.000700823,0.000346127
D015212,species,76832,Myroides odoratimimus,Bacteria,29,0.000766104,0.000507331,0.00106379
D015212,species,78120,Succinispira mobilis,Bacteria,29,0.001257758,0.00108147,0.00095289
D015212,species,84096,Gordonia alkanivorans,Bacteria,29,0.001048824,0.000643857,0.001771796
D015212,species,86665,Bacillus halodurans,Bacteria,29,0.000742859,0.000485982,0.000791401
D015212,species,157782,Pseudomonas parafulva,Bacteria,29,0.001114911,0.000677383,0.001435821
D015212,species,160799,Paenibacillus borealis,Bacteria,29,0.002011756,0.000519173,0.004413623
D015212,species,164546,Cupriavidus taiwanensis,Bacteria,29,0.001007752,0.000971964,0.000571133
D015212,species,171402,Paenibacillus sp. DSM 1474,Bacteria,29,0.000756088,0.000648884,0.000389764
D015212,species,191960,Sedimenticola selenatireducens,Bacteria,29,0.000833207,0.000726198,0.000601279
D015212,species,206506,Kerstersia gyiorum,Bacteria,29,0.000777861,0.000610999,0.000520319
D015212,species,214858,Bacteroides sp. DSM 12148,Bacteria,29,0.001178006,0.000859635,0.00142243
D015212,species,231447,Desulfobulbus japonicus,Bacteria,29,0.001108168,0.000552385,0.001157341
D015212,species,266128,Stenotrophomonas koreensis,Bacteria,29,0.001067474,0.000825522,0.001006255
D015212,species,306546,Marinimicrobium agarilyticum,Bacteria,29,0.000636359,0.000440696,0.000465311
D015212,species,310767,Zoogloea oryzae,Bacteria,29,0.000699476,0.000655671,0.000283269
D015212,species,334424,Hymenobacter rigui,Bacteria,29,0.000925246,0.00080548,0.000616413
D015212,species,360911,Exiguobacterium sp. AT1b,Bacteria,29,0.000960048,0.000878982,0.000591901
D015212,species,373054,Calditerricola satsumensis,Bacteria,29,0.001072537,0.000881391,0.000857719
D015212,species,387635,Persicobacter sp. NBRC 101267,Bacteria,29,0.000544213,0.000410753,0.000335978
D015212,species,417373,Lactobacillus equigenerosi,Bacteria,29,0.005566026,0.000878982,0.011436501
D015212,species,431269,Mycobacterium setense,Bacteria,29,0.000612984,0.000463154,0.000632176
D015212,species,471499,Dasania marina,Bacteria,29,0.000981971,0.000507331,0.00104092
D015212,species,531813,Pelagibacterium halotolerans,Bacteria,29,0.00059922,0.000519173,0.000280348
D015212,species,667303,Salinirepens amamiensis,Bacteria,29,0.000956737,0.000828578,0.000480626
D015212,species,792640,Paracoccus sp. MBIC3345,Bacteria,29,0.000904083,0.000588471,0.000806381
D015212,species,927669,Pseudanabaena biceps,Bacteria,29,0.000866583,0.000735821,0.000463812
D015212,species,1007105,Pusillimonas sp. T7-7,Bacteria,29,0.001104876,0.000537533,0.00237801
D015212,species,1113770,Pedobacter sp. NBRC 101363,Bacteria,29,0.00075237,0.000648884,0.000412053
D015212,species,1128023,Hymenobacter sp. I/74-Cor2,Bacteria,29,0.000769271,0.000762806,0.000370012
D015212,species,1144748,Kangiella sediminilitoris,Bacteria,29,0.000738102,0.000707955,0.000302581
D015212,species,1211639,Laceyella sp. CCTCC AB 2012157,Bacteria,29,0.000953971,0.000820466,0.000663354
D015212,species,1265694,Amphritea sp. KMM 6733,Bacteria,29,0.000656225,0.000549119,0.000396051
D015212,species,1562603,Microbulbifer rhizosphaerae,Bacteria,29,0.000680562,0.000588471,0.000377476
D015212,species,1715347,Garciella sp. YIM G1-1,Bacteria,29,0.002228202,0.000717901,0.007578498
D015212,species,180,Leptospirillum ferrooxidans,Bacteria,28,0.000825764,0.000615566,0.000975131
D015212,species,277,Meiothermus ruber,Bacteria,28,0.000724515,0.000729178,0.000327105
D015212,species,588,Providencia stuartii,Bacteria,28,0.009655925,0.00071973,0.040937971
D015212,species,844,Wolinella succinogenes,Bacteria,28,0.000609406,0.000533075,0.000304121
D015212,species,873,Desulfovibrio africanus,Bacteria,28,0.000670207,0.000641334,0.00036522
D015212,species,1015,Bergeyella zoohelcum,Bacteria,28,0.002669275,0.000778663,0.005270621
D015212,species,1255,Pediococcus pentosaceus,Bacteria,28,0.073336913,0.00362115,0.339755555
D015212,species,1407,Bacillus psychrosaccharolyticus,Bacteria,28,0.000712605,0.0004579,0.000586088
D015212,species,1833,Rhodococcus erythropolis,Bacteria,28,0.000790635,0.000657712,0.000657743
D015212,species,2269,Thermofilum pendens,Archaea,28,0.000765692,0.000437089,0.000796375
D015212,species,2724,Hirschia baltica,Bacteria,28,0.003877328,0.00082642,0.011853968
D015212,species,28199,Arcobacter nitrofigilis,Bacteria,28,0.000745807,0.00059383,0.000492413
D015212,species,29355,[Clostridium] cellobioparum,Bacteria,28,0.072175538,0.00572586,0.176076127
D015212,species,33968,Leuconostoc pseudomesenteroides,Bacteria,28,0.003365507,0.00130274,0.005738834
D015212,species,34073,Variovorax paradoxus,Bacteria,28,0.000816163,0.00072205,0.000400302
D015212,species,42443,Roseobacter litoralis,Bacteria,28,0.000748669,0.000692669,0.000417245
D015212,species,48936,Novosphingobium subterraneum,Bacteria,28,0.000710443,0.000548048,0.000449611
D015212,species,51664,Lactobacillus dextrinicus,Bacteria,28,0.63186806,0.00844003,3.034925223
D015212,species,57666,Sulfurospirillum arcachonense,Bacteria,28,0.000691756,0.000543326,0.000448116
D015212,species,75291,Pseudonocardia alaniniphila,Bacteria,28,0.001236565,0.000548048,0.002237626
D015212,species,76848,Sphingomonas roseiflava,Bacteria,28,0.000583224,0.000542035,0.000276382
D015212,species,82348,Streptococcus pluranimalium,Bacteria,28,0.001138973,0.000729178,0.001255669
D015212,species,83554,Chlamydia psittaci,Bacteria,28,0.000679794,0.00056289,0.000401884
D015212,species,85643,Thauera sp. MZ1T,Bacteria,28,0.000932173,0.00059383,0.000988722
D015212,species,101564,Pseudomonas alcaliphila,Bacteria,28,0.001164349,0.00072869,0.001419717
D015212,species,103836,Thermopolyspora flexuosa,Bacteria,28,0.000611902,0.000525429,0.000331599
D015212,species,112002,Psychrobacter pacificensis,Bacteria,28,0.000920822,0.000676341,0.000924541
D015212,species,121039,Ferrimicrobium acidiphilum,Bacteria,28,0.000871872,0.000712928,0.00056991
D015212,species,187400,Paracoccus zeaxanthinifaciens,Bacteria,28,0.000661669,0.000534609,0.000383067
D015212,species,196162,Nocardioides sp. JS614,Bacteria,28,0.001250501,0.000671961,0.001488102
D015212,species,202956,Acinetobacter towneri,Bacteria,28,0.001184812,0.00072869,0.001332143
D015212,species,256701,Glutamicibacter arilaitensis,Bacteria,28,0.00072561,0.000646371,0.000359071
D015212,species,271420,Pseudomonas xanthomarina,Bacteria,28,0.000669371,0.000474014,0.000844041
D015212,species,279360,Roseivirga ehrenbergii,Bacteria,28,0.000677087,0.000627155,0.000405741
D015212,species,284042,Streptomyces violaceorubidus,Bacteria,28,0.00068589,0.00050486,0.000456497
D015212,species,359917,Paenibacillus sepulcri,Bacteria,28,0.000742991,0.00056289,0.000701964
D015212,species,365033,Aureispira marina,Bacteria,28,0.000594126,0.000549681,0.000249754
D015212,species,391615,gamma proteobacterium HTCC5015,Bacteria,28,0.00061237,0.000371475,0.000907729
D015212,species,392409,Sphingomonas jaspsi,Bacteria,28,0.000677495,0.000663134,0.000355698
D015212,species,446369,Paenibacillus glebae,Bacteria,28,0.000803583,0.000667015,0.000499658
D015212,species,483012,Lactobacillus cacaonum,Bacteria,28,0.07596839,0.000628125,0.361584832
D015212,species,487174,Barnesiella intestinihominis,Bacteria,28,1.576828571,0.92763,1.650345206
D015212,species,673548,Comamonas terrae,Bacteria,28,0.000486723,0.000476292,0.00021758
D015212,species,985664,Bacillus sp. CCUG 60788,Bacteria,28,0.000763349,0.000377707,0.001052237
D015212,species,1071390,Acinetobacter sp. NBRC 100985,Bacteria,28,0.000914272,0.000544959,0.001532512
D015212,species,1113893,Alcanivorax sp. NBRC 102022,Bacteria,28,0.000818377,0.000749314,0.000481313
D015212,species,1505726,Convivina intestini,Bacteria,28,0.000834828,0.000585009,0.000582047
D015212,species,1579979,Wenzhouxiangella marina,Bacteria,28,0.000592772,0.000535779,0.000305468
D015212,species,1661050,Pseudomonas sp. NBRC 111135,Bacteria,28,0.003071882,0.000455788,0.012774642
D015212,species,1689449,Tessaracoccus rhinocerotis,Bacteria,28,0.000632072,0.000534609,0.000368665
D015212,species,154,Spirochaeta thermophila,Bacteria,27,0.000565694,0.000410753,0.000451481
D015212,species,303,Pseudomonas putida,Bacteria,27,0.007685209,0.000519173,0.025526229
D015212,species,638,Arsenophonus nasoniae,Bacteria,27,0.000793734,0.00044436,0.000938865
D015212,species,960,Bacteriovorax stolpii,Bacteria,27,0.000468488,0.00041981,0.00019127
D015212,species,1062,Rhodobacter sp.,Bacteria,27,0.000619092,0.000485982,0.000445381
D015212,species,1126,Microcystis aeruginosa,Bacteria,27,0.000744061,0.000641717,0.000476505
D015212,species,1395,[Bacillus] caldotenax,Bacteria,27,0.000865095,0.000593356,0.000650064
D015212,species,1478,Bacillus simplex,Bacteria,27,0.000774068,0.000616129,0.000578723
D015212,species,1587,Lactobacillus helveticus,Bacteria,27,0.005005513,0.000828578,0.007941424
D015212,species,1912,Streptomyces hygroscopicus,Bacteria,27,0.000690095,0.000576661,0.000502306
D015212,species,1919,Streptomyces microflavus,Bacteria,27,0.000890434,0.000965785,0.000419789
D015212,species,2296,Desulfobacterium autotrophicum,Bacteria,27,0.000603142,0.000429817,0.000416325
D015212,species,13690,Sphingobium yanoikuyae,Bacteria,27,0.001176715,0.000643857,0.002309993
D015212,species,28174,Vibrio ordalii,Bacteria,27,0.001515251,0.000677383,0.001781548
D015212,species,28197,Arcobacter butzleri,Bacteria,27,0.000745354,0.000610453,0.000500499
D015212,species,35839,Holophaga foetida,Bacteria,27,0.000762341,0.000552385,0.000500462
D015212,species,36850,Clostridium quinii,Bacteria,27,0.008259453,0.000981094,0.016667058
D015212,species,38313,Shewanella algae,Bacteria,27,0.000609997,0.000485982,0.000384349
D015212,species,39768,Blattabacterium sp. (Mastotermes darwiniensis),Bacteria,27,0.000541337,0.000467215,0.000261551
D015212,species,40215,Acinetobacter junii,Bacteria,27,0.002079205,0.000552385,0.006263533
D015212,species,44253,Paenibacillus validus,Bacteria,27,0.00097952,0.000552385,0.001275331
D015212,species,44674,Sulfurospirillum barnesii,Bacteria,27,0.000592759,0.000485369,0.00032087
D015212,species,49186,Marinobacterium stanieri,Bacteria,27,0.000772216,0.000648884,0.000466828
D015212,species,53412,Pseudomonas resinovorans,Bacteria,27,0.005467185,0.000641717,0.014045804
D015212,species,54565,Desulfovibrio simplex,Bacteria,27,0.000729246,0.00041981,0.000792502
D015212,species,71667,Waddlia chondrophila,Bacteria,27,0.000625094,0.000593356,0.000269251
D015212,species,76860,Streptococcus constellatus,Bacteria,27,0.004293172,0.00136,0.008185089
D015212,species,78527,Rhizobium undicola,Bacteria,27,0.000933836,0.000688691,0.000957007
D015212,species,81475,Frateuria aurantia,Bacteria,27,0.000569278,0.000485369,0.000323732
D015212,species,82135,Atopobium vaginae,Bacteria,27,0.00178331,0.000507331,0.003070542
D015212,species,82803,Trichococcus flocculiformis,Bacteria,27,0.002621281,0.000576661,0.007955582
D015212,species,86333,Mogibacterium vescum,Bacteria,27,0.001228514,0.000677383,0.001768769
D015212,species,101385,Aequorivita sublithincola,Bacteria,27,0.000673344,0.000576661,0.000412896
D015212,species,121290,Hyphomicrobium sulfonivorans,Bacteria,27,0.000702597,0.000648884,0.000393047
D015212,species,136857,Corynebacterium testudinoris,Bacteria,27,0.010253312,0.000429817,0.025372129
D015212,species,137662,Nonomuraea terrinata,Bacteria,27,0.002234938,0.00101466,0.003285324
D015212,species,156978,Corynebacterium imitans,Bacteria,27,0.011276632,0.000677383,0.041783033
D015212,species,158836,Enterobacter hormaechei,Bacteria,27,0.000846801,0.000641717,0.000729887
D015212,species,175696,Thermaerobacter subterraneus,Bacteria,27,0.002617724,0.000610999,0.00611355
D015212,species,178774,Bacillus luciferensis,Bacteria,27,0.000596095,0.000485982,0.000360962
D015212,species,216903,Chryseobacterium molle,Bacteria,27,0.000600457,0.000429817,0.000526239
D015212,species,253256,Soehngenia saccharolytica,Bacteria,27,0.000721407,0.000485369,0.000994007
D015212,species,254408,Solimonas variicoloris,Bacteria,27,0.00064101,0.000429817,0.000451757
D015212,species,265606,Rhodopirellula baltica,Bacteria,27,0.000690924,0.000519173,0.000535941
D015212,species,267818,Lactobacillus kefiranofaciens,Bacteria,27,0.072997724,0.00775074,0.193162482
D015212,species,285110,Carboxydocella sporoproducens,Bacteria,27,0.000726525,0.000610999,0.000459871
D015212,species,350894,Flavobacterium suncheonense,Bacteria,27,0.000594128,0.000531684,0.000307585
D015212,species,385682,Thermophagus xiamenensis,Bacteria,27,0.000827636,0.000732158,0.000445761
D015212,species,425254,Cellulosilyticum ruminicola,Bacteria,27,0.006049127,0.000641717,0.018597977
D015212,species,453215,Desulfocella sp. DSM 2056,Bacteria,27,0.000605461,0.000537533,0.000310748
D015212,species,464132,Actinoplanes sp. HBUM 87072,Bacteria,27,0.00064885,0.000641717,0.000397616
D015212,species,511746,Methylacidiphilum infernorum,Bacteria,27,0.000704221,0.000610453,0.000457953
D015212,species,535744,Cronobacter universalis,Bacteria,27,0.020559645,0.00387537,0.069576224
D015212,species,701529,Peptoniphilus sp. JCM 8143,Bacteria,27,0.017325207,0.00579721,0.044810048
D015212,species,1033854,Thioalkalivibrio sulfidiphilus,Bacteria,27,0.000700539,0.000666539,0.000295267
D015212,species,1113656,Psychrobacter sp. NBRC 15753,Bacteria,27,0.000660337,0.000519173,0.000457227
D015212,species,1159213,Peptostreptococcus canis,Bacteria,27,0.001149223,0.000618816,0.001410641
D015212,species,1173025,Geitlerinema sp. PCC 7407,Bacteria,27,0.000640136,0.000546977,0.000321552
D015212,species,1385389,Streptococcus sp. MR-1951,Bacteria,27,0.005657798,0.00104469,0.020383362
D015212,species,1653207,Bifidobacterium aquikefiri,Bacteria,27,0.001179459,0.000813938,0.001263769
D015212,species,1676991,Clostridium sp. ATCC 25772,Bacteria,27,0.000824161,0.000546977,0.000837981
D015212,species,339,Xanthomonas campestris,Bacteria,26,0.001009269,0.000975916,0.000585981
D015212,species,500,Thermomicrobium roseum,Bacteria,26,0.000727223,0.000645301,0.000362914
D015212,species,670,Vibrio parahaemolyticus,Bacteria,26,0.00229206,0.001484145,0.002862101
D015212,species,672,Vibrio vulnificus,Bacteria,26,0.00064235,0.000488265,0.000350196
D015212,species,867,Ruminobacter amylophilus,Bacteria,26,0.00105019,0.000680645,0.000860862
D015212,species,1377,Aerococcus viridans,Bacteria,26,0.000835404,0.000522432,0.000933267
D015212,species,1396,Bacillus cereus,Bacteria,26,0.000536428,0.000416286,0.000385672
D015212,species,1750,Propionibacterium propionicum,Bacteria,26,0.015970668,0.00045898,0.062185378
D015212,species,1810,Mycobacterium vaccae,Bacteria,26,0.000472349,0.000364589,0.000301869
D015212,species,29376,Desulfotomaculum thermobenzoicum,Bacteria,26,0.000547775,0.000488265,0.000287727
D015212,species,32016,Desulfovibrio oxamicus,Bacteria,26,0.000876205,0.000528353,0.000778273
D015212,species,33964,Leuconostoc citreum,Bacteria,26,0.006041309,0.000614635,0.01404613
D015212,species,34017,Rhodobium orientis,Bacteria,26,0.000608966,0.000549681,0.000322434
D015212,species,34018,Rhodospirillum centenum,Bacteria,26,0.000482701,0.000406747,0.000370758
D015212,species,40543,Sneathia sanguinegens,Bacteria,26,0.000885346,0.000544959,0.001346762
D015212,species,41170,Exiguobacterium acetylicum,Bacteria,26,0.012416306,0.000632927,0.047538198
D015212,species,43990,Corynebacterium segmentosum,Bacteria,26,0.006702695,0.000581692,0.024643748
D015212,species,44256,Caldanaerobius polysaccharolyticus,Bacteria,26,0.000693011,0.000570627,0.000399213
D015212,species,53633,Sulfobacillus acidophilus,Bacteria,26,0.00060301,0.000474568,0.000390656
D015212,species,60133,Prevotella pallens,Bacteria,26,0.003847395,0.000570167,0.016231109
D015212,species,74315,Brevundimonas intermedia,Bacteria,26,0.000574645,0.000487958,0.000313687
D015212,species,79264,Paenibacillus ehimensis,Bacteria,26,0.000613003,0.00056289,0.000312733
D015212,species,84483,Alcanivorax sp. K2-1,Bacteria,26,0.000620401,0.000649845,0.000278017
D015212,species,90970,Alicyclobacillus tolerans,Bacteria,26,0.000650153,0.000564523,0.000383489
D015212,species,111501,Muricauda ruestringensis,Bacteria,26,0.000552055,0.000437089,0.000324059
D015212,species,119219,Cupriavidus metallidurans,Bacteria,26,0.000498595,0.000404855,0.000343442
D015212,species,148814,Lactobacillus kunkeei,Bacteria,26,0.004359815,0.000474568,0.00981977
D015212,species,164393,Lactobacillus fuchuensis,Bacteria,26,0.005101163,0.001973885,0.008314656
D015212,species,191770,Marinilactibacillus psychrotolerans,Bacteria,26,0.000718693,0.000519508,0.000688629
D015212,species,226505,Algoriphagus halophilus,Bacteria,26,0.00049549,0.000430253,0.000236537
D015212,species,241555,Helcococcus sueciensis,Bacteria,26,0.000691075,0.000430253,0.00083269
D015212,species,259354,Desulfatibacillum alkenivorans,Bacteria,26,0.000649655,0.000548138,0.00042406
D015212,species,313985,Geobacter lovleyi,Bacteria,26,0.000766823,0.000508833,0.000909075
D015212,species,316279,Synechococcus sp. CC9902,Bacteria,26,0.000606498,0.000432085,0.000443021
D015212,species,370974,Flavobacterium filum,Bacteria,26,0.000583888,0.000455788,0.000427262
D015212,species,415425,Flavobacterium terrae,Bacteria,26,0.000523812,0.000400356,0.000382446
D015212,species,426703,Alkalibacterium putridalgicola,Bacteria,26,0.00070982,0.000683393,0.000382039
D015212,species,470782,Halomonas sp. YIM C246,Bacteria,26,0.000565501,0.000442528,0.00036776
D015212,species,525917,Thiothrix lacustris,Bacteria,26,0.001399699,0.000543326,0.002410847
D015212,species,634765,Cocleimonas flava,Bacteria,26,0.0008647,0.00041339,0.001125004
D015212,species,649841,Sulfuricella denitrificans,Bacteria,26,0.000604156,0.000416286,0.000451905
D015212,species,658659,Erysipelotrichaceae bacterium 3_1_53,Bacteria,26,0.021730385,0.01267,0.03683393
D015212,species,741091,Rahnella sp. Y9602,Bacteria,26,0.002666913,0.000570627,0.004686403
D015212,species,792637,Comamonas sp. MBIC3885,Bacteria,26,0.000530346,0.000416279,0.000382248
D015212,species,946336,Acidicapsa borealis,Bacteria,26,0.000628069,0.000448516,0.000454247
D015212,species,1134563,Prevotella sp. JCM 6348,Bacteria,26,0.013064247,0.000654128,0.061719512
D015212,species,1520671,Flavobacterium maris,Bacteria,26,0.000611102,0.00049635,0.000332291
D015212,species,124,Blastopirellula marina,Bacteria,25,0.00088602,0.000490547,0.001331203
D015212,species,183,Leptonema illini,Bacteria,25,0.001593771,0.000440696,0.002081614
D015212,species,375,Bradyrhizobium japonicum,Bacteria,25,0.000605555,0.000549119,0.000243476
D015212,species,449,Legionella hackeliae,Bacteria,25,0.000567347,0.00044436,0.000388516
D015212,species,477,Moraxella lacunata,Bacteria,25,0.000714132,0.000593356,0.000449892
D015212,species,495,Neisseria elongata,Bacteria,25,0.002696198,0.000710964,0.00609981
D015212,species,632,Yersinia pestis,Bacteria,25,0.000973839,0.000519173,0.001146549
D015212,species,659,Photobacterium phosphoreum,Bacteria,25,0.000638144,0.000531684,0.000359284
D015212,species,813,Chlamydia trachomatis,Bacteria,25,0.00066801,0.000363099,0.00097512
D015212,species,852,Fusobacterium perfoetens,Bacteria,25,0.000766958,0.000485369,0.000887411
D015212,species,954,Francisella persica,Bacteria,25,0.000703129,0.000707955,0.000374888
