"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343"
"263",0.0581927,12.3165,0,0.0148688,0,0,0.302279,0.01073,0,0.0498795,0,0.0434641,0,0,0,0,0.0148384,0.122692,0,2.29232,0.110423,0.00374981,0.0847774,0.0295931,0,0.00415662,0,0,0.0231938,0,0.190144,0.0317423,0.122692,0,0.149208,0.0169732,0,0,0.0208819,0,0,0.0101733,0.00749962,0.0454253,0.0476395,0,0,0,0.979701,0,0,0,0,0.0339109,0.584829,0,0.0025,0,0,0.150218,1.48321,0,0.316456,0.021732,0,0,0.00357219,0.0452957,0,0,0,0.00338788,0.0107152,0,0,5.50598,0.00392141,0,1.25886,0,0,0,0,0,0,0,0.00543301,0,0.12849,0,0,0,0,0.0061222,0.0241867,0,0.00299141,0,3.01396,0.539195,0,0.0737361,0,0.027651,0,0,0,0.668234,0.152081,0.115213,1.48281,0.00460851,0,0,0,2.40931,0.0129416,0.00460851,0,0.018434,0.811097,0.00460851,0,0,0,0,0,0,0.0138255,0,0,0,0.00460851,0,0,0,0.00460851,0.483893,0.168241,0,0,0,0,0,0,0,0.027651,0,0.0368681,0,0,0,0,0,0,0,0.00460851,0.0115808,0.0138255,0,0,0,0.00460851,0,0,0,0,0,0.258076,0.00921701,0.00460851,0,0,0,0.0691276,0,0,0,0,0,0,0,0,0,0,0.972395,0,0,0,0.152081,0.714319,0,0,0,0,0,0,0,0,0,0.0237522,0,0.0138255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"265",0.243622,13.4831,0.273239,0,0.203946,7.33111,0.190172,0.2888,0.159151,0.0522048,0.728728,0.0440424,2.26366,2.01579,1.67754,8.90129,0.0213121,0.00678219,0.135355,1.97024,0.00678219,0.00589449,0.00545435,0.442952,0.00901307,0,0.228186,3.52804,0.0235285,0.226378,0,0.0234115,0.820645,0.80165,0.0109087,0.0214305,0.011133,0.00589449,0,0,0.463702,0.136359,0.00589449,0.0253453,0.0667978,0.122649,0.814754,0.016363,0.183162,0.192063,0.327323,0,0.516394,0.00545435,0.00455996,0,0,0,0.152151,0,0.00338788,0,0.00543301,0,0,0.034455,0,0.257162,0.0105846,0.488113,0.429399,0.0299162,0.0101892,0.91147,0,0,0,0,0.00299141,0,0,2.9292,0,0,0,0,0,0,0.0127981,0,0,0,0,0.299619,0.0480975,0,0.00604668,0.00598283,0.0754603,0.150921,0,1.15203,0.0136799,0.0150921,0,0,0,0.21632,0.0402455,0.0150921,0.0149571,0.0452762,0.0301841,0,0.201227,1.98961,0,0.120736,0.140859,0.0150921,0.0150921,0.100614,0.0301841,0,0.00339317,0.142693,0,0,0,0.0352148,0,0,0,0,0,0.226381,0.00503069,0,0.00604668,0,0,0,0.362209,0.160982,0,20.2586,0.00503069,0,0,0.00503069,0,0,0,0,0.00503069,0,0.120736,0,0,0.00503069,0,0,0,0,0,0,0,0,0.0100614,0.0100614,0,0,0,0.0100614,0.0452762,0,0,0,0,0,0,0,0,0,0,0.0452762,0,0,0,0.0150921,0,0,0,0.271657,0,0,0,0.00503069,0.0150921,0.0100614,0,0,0.0201227,9.04014,0.387363,0,0,0,0,0,0,0.0150921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00503069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"266",0.175678,9.27362,6.46334,0,0.495137,1.96802,0.0508664,1.18562,0.245622,0.0731993,0.208744,0.139609,0.15852,0.907459,0.0443543,0.37302,0.0668759,0.0545435,3.01321,1.06846,0.0218174,0.0079233,0.171984,0.135297,0.0290964,1.59399,1.48389,0.01342,0.118579,0.0607991,0.295376,0.00424331,0.0763609,0.130734,0.0570828,0.0441531,10.7939,0.0198083,0.00975991,2.45465,0.00528402,0.00337223,0.0388061,0.00374981,0.65054,0.0853206,1.68248,0.192734,0.333108,2.11662,0.344586,0.0375776,0.694843,0.00337223,0.0155797,0,0,0,0.0947388,0.0124699,0.0349023,0,0,0.00677576,0,0.110968,0.00392141,0.372811,0.85751,0,0.302334,0.015852,0.0122692,0.0147965,0,0,0.0277948,0,0.737673,0,0,0,0,0,0,0,0.00677576,0,0.00705642,0,0,0,0.011485,0.0160454,0.118268,0,0.0267208,0.0582373,0.603984,0.081436,0,0.0542907,0,0.0135727,0,0.00998602,0,0.210376,0.0101795,0.0373248,0.129416,0.0542907,0.213769,0,0.0135727,0,0.0267208,0.0101795,1.94768,0.00339317,0.135727,0.00678633,0.081436,0,0.0299141,0,0.512368,0,0.00339317,0.223949,0.0542907,0,6.84062,0,0,0.0508975,0,0.478436,0.0587858,0,0,0,0.173051,0,0,0,0.00678633,0,0.0441112,0.0169658,0,0,0,0,0,0,0,0.00934783,0.00678633,0,0,0,0.00339317,0,0.00678633,0,0,0,0.081436,0.488616,0.0101795,0,0,0.0644702,0.390214,0,0,0,0,0.0271453,0,0,0,0,0.0194125,4.2211,0,0,0,0.00339317,0.346103,0,0.198538,0,0,0,0,0,0.00678633,0,0.00665735,0,0.00678633,0,0.0848292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00339317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268",0.0337284,3.76145,0.981535,0.0138605,2.3968,6.52713,0.207265,0.08682,0.161692,0.0240917,0.799969,0.116248,1.05577,2.95905,1.0912,7.13974,0.131056,0.129187,2.03338,4.06988,0.00337223,0.0226369,0.162235,0.160778,0.309748,0.209838,0.373953,0.064238,0.014476,0.767136,0.0396154,0.133941,0.00600871,0.145523,0.00831324,0.128826,0.0112918,0.0452737,1.48154,0.0443896,1.4044,0.042061,0.0374584,0.0284576,0.0225836,0.116431,0.434676,0.00374,0,0,0.759353,0,0.0233618,0.0789758,0,0.0206143,0.0021,0,11.7096,0.010441,0.0162426,0,0.00338788,0.00378544,0,0.0213301,0.0592896,0.211634,0.011133,0,0.00534416,0.303194,0.0101733,0.14646,0,0.15626,0,0,0.113175,0,0,2.09517,0,0,0,0,0.00498604,0,0.0630868,0,0,0,0,0.152898,0,0,0.0063358,0.011961,0.0418798,0.173502,0,0.287176,0,0.0598283,0.39741,0,0,0.0179485,0.00299141,0.0209399,0.0179415,0.00299141,0.894433,0,0.0538455,0,0.122492,0.00299141,0.646146,0.035897,0.0329056,0,0.0269227,0,0.00647082,0.619754,0,0,0,0.00299141,0.0538455,0,0.00299141,0,0,0,0.00598283,0,0,0.00212166,0,0,0.0388884,0,0.0119657,0,0,0,0,0.00598283,0.00598283,0,0,0,0,0,0,0,0,0,0,0,0.00299141,0,0,0,0,0,0.170511,0.00897424,0.00598283,0,0,0.31709,0.31709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00299141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00598283,0.050854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269",0.0182439,10.7864,1.46495,0.0218645,0.59826,22.9393,0,0,0.495973,0.00781881,20.2555,0.0324851,0.423969,0.0378993,1.10985,7.68868,0.275753,0.112229,1.12787,0.0385468,0.00901307,0.00936461,0.0498795,0.00538996,0.0243998,0.00481835,0.824306,0,0.311301,0.282718,0,0.0645315,0.00415662,3.34087,0.0626457,0.471362,22.2358,0.0119033,0,0.017861,0.0423621,0.149638,0,0.0176835,0.177544,0.0285837,0.0453968,0.30033,0.385699,2.51289,0.084677,0,0.250503,1.58006,0.0163684,0.00451223,0.00203,0,0.0244888,0.00487995,0,0,0.110964,0,0,0.0211692,0,0.0267208,0,0.0292022,0.0422386,0.0151418,0,1.60037,0,0,0,0,0.00604668,0,0,0.0745069,0,0,0,0,0.00541419,0,0.0126318,0,0,0,0,0.0107799,1.02897,0,0,0.0266294,0.174712,0.122946,0,0.834735,0.00545613,0.0194125,0,0.483633,0,0.00647082,0,0.0582373,0.0544201,0.0129416,0.213537,0,0.0905914,0,0.239458,13.9317,1.76006,0.0388249,0.0388249,0.78944,0.0194125,0,0.00332867,0.09917,0.0129416,0,0.174712,0.0258833,0.071179,0.0746526,0.0129416,0,0,0.252362,0.00647082,0,0.00844773,0,0,0,0.0905914,0,0.00647082,0,0.00647082,0,0,0,0.00647082,0,0,0,0.00647082,0,0.0776498,0,0,0.00647082,0,0,0,0,0,0,0,0,0.16177,0.071179,0.0129416,0,0,0.0194125,0.0194125,0,0,0,0,0,0,0,0,0,0.157177,0.0517665,0,0,0,0.0517665,0.0258833,0,12.4741,1.16475,0,0,0,0.0129416,0.103533,0.0129416,0,0,0,0.660023,0,0,0.00647082,0,0,0,0,0.0323541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271",0.03159,11.412,0.959965,0.000151683,2.58303,7.67211,0.0876779,0.01258,0.515054,0.0174,5.4835,0.0378544,0.080488,0.794943,4.01415,0.228331,0.0318369,0.0835277,3.38608,0.119888,0.0313229,0.00424331,0.0626457,0.15634,16.8303,0.0443066,0.108284,0.0115925,0.0638395,0.0177809,0,0.165634,0.0174016,0.0374584,0.0292797,0.103633,22.5304,0.0187292,3.74542,0.0154625,0.221772,0.0417638,0.00535762,0.0594248,0.00907935,0.0408209,0.525665,0,0,0.999946,0.0762231,0,0.142918,0.312317,0.239052,0.0214332,0,0,0.865801,0,0.094636,0,0.00378544,0,0,0.085751,0,0.0147835,0,0.0190558,0.360467,0.595615,0.00545435,1.0627,0,2.68728,0,0,0,0,0,0.0636943,0,0,0,0,0,0,0.00564589,0,0,0,0.00584044,0,0.0141478,0,0,0.0120934,0.0777465,0.047844,0,0.299025,0,0,0,0,0,1.73435,0,0.0299025,0.251176,0.0179415,0.059805,0,0.0777465,0,0,0.221279,2.85868,0.0299025,0,0.197357,0.215298,0,0,0.00149,1.02267,0,0.0059805,0.0059805,0.0299025,0.0175213,0.813348,0,0,0.897076,0,0,0,0,3.42293,0,0.0179415,0.035883,0,0.083727,0.0059805,0,0,0.0538245,0,0,0,0,0.011961,0.0665735,0,0,0,0,0,0,0,0,0,0,0.0059805,0,0.137552,0.071766,0.0179415,0,0,0.023922,0.281084,0,0,0,0,0,0,0,0,0,0,1.26189,0,0,0,0.0179415,0,0,0,1.14826,0,0,0,0,0.251181,0.0059805,0,0,0.0657855,0,0.0657855,0,0.023922,0,0,0,0,0.0418635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"272",0.74982,1.81046,0.917246,0.0053979,3.05286,3.85491,0.0390566,0.0148461,3.0764,0.10801,7.13214,0.0508345,0.095045,1.77497,2.27003,0.453072,0.0435193,0.0780793,1.69323,6.87778,0.239118,0.0214305,0.200078,0.00555895,3.20065,7.50954,0.73059,0.0230672,0.0177809,0.102826,0.361962,0.0203466,0,0.00424331,0.04454,0.627234,8.41064,0.0763796,0.29422,2.39206,0.0412479,0.712473,1.53857,0.0937813,0.164914,0.0315796,0.930631,0,0,0,0.363677,0,1.09474,0.00481835,0.0101636,0.00773126,0,0,0.0909237,0,0.0338897,0,0.0931966,0,0,0.122463,0,0.0131079,0.00631592,1.33898,1.38294,1.66477,0.0101167,2.17216,0,0,0,0,0.00534416,0,0,0.0166769,0,0,0,0,0.0374981,0,0.0489776,0,0,0,0.0142918,0.15055,0.0918801,0,0,0.133052,0.0299581,0.0599161,0,0.359497,0,0.019972,0,0.0918801,0,2.24353,0.019972,0.0832168,0,0.0898742,0.113175,0,0.17642,0,0,0.0233007,1.83743,0.0233007,0.0166434,0.0133147,0.136476,0,0.0106883,0,2.38,0,0.0233007,0.0166434,0,0.0442115,0.156448,0,0,3.60162,0,0,0,0,0.0405327,0.0166434,0.239664,0.236336,0.00665735,0.37614,0,0,0,0.0432728,0.00665735,0,0,0,0.0532588,0.0718057,0,0,0,0,0,0,0,0,0,0,0,0,0.103189,0,0,0,0,0.0299581,0.466014,0,0,0,0,0,0,0,0,0,0,3.25211,0,0,0,0.0266294,0.00998602,0,0,0.788896,0,0,0,0.00665735,0,0.00332867,0.00604668,0,0.14979,0,0.0532588,0,0.00332867,0,0,0,0,0.0133147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00665735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273",0.00868,0.505927,0.672976,0.0111877,1.71005,9.32458,0.292347,0.0273583,0.208947,0.32283,3.33789,0.0126727,0.963702,0.0823723,1.11567,2.12647,0.027821,0.0192734,1.71143,0.06894,0.0770936,0,0.014455,0.0729594,0.00155,0.01608,2.60103,0,0,0.392842,0.044683,0.218174,0.112239,0.155371,0.10871,0.0630915,0.0106969,0.0339109,0.000856507,6.31165,2.17701,0.0417003,0,0.0793556,0.157928,0.197606,0.469272,0,2.28346,17.1143,0.145266,0,0.195794,0.00260627,0,0.0115808,0,0,0.573053,0,0.00374981,0,0.0332005,0,0,0.0315796,0.00289519,0.0318325,0.00453968,0.128566,0.401975,1.57383,0.00600871,1.15229,0,0.00849,0.0182399,0,0.10982,0,0,0.341997,0.00325949,0,0,0,0,0,0,0,0,0,0,0,0.0408831,0,0.0292022,0.0393236,0.12698,0.0241867,0,0.864675,0.0299162,0.0302334,0,0,0,0.501874,0.00604668,0.0241867,0.0262158,0,0.556295,0,0.332567,2.19739,0,0.10884,4.5471,0.00604668,0.0241867,0.01814,2.04982,0,0,0.000285502,0.00604668,0,0.0241867,0,0.0241867,0.0112918,0.0120934,0,0,0.00604668,0,0,0.21628,0,0,0.00604668,0,0.592575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314427,0.0302334,0.00604668,0,0,0.0423268,0.423268,0,0,0,0,0,0,0,0,0,0,0.465594,0,0,0,0.0241867,0,0,0,2.21308,0,0,0,0,0.0846535,0.0967469,0.0160325,0,0.0302334,0,0.14512,0,0.01814,0,0,0,0,0.01814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"274",0.07375,2.10847,0.120542,0,1.54299,7.29764,0.0146399,0.0127872,4.30323,0.01921,0.217817,0.0187491,0.474293,2.02865,0.091259,0.497755,0,0.0599442,7.66743,2.00085,0.00260627,0,0.59197,0.0266714,3.72994,0.0017,0.411862,0.102005,0.0592029,0.282517,0,0.00337223,0.03067,0.214711,2.22984,0.182891,10.148,0.0654522,0.00927399,1.74001,0.00589449,2.75673,0,0.154516,0.0838471,0.061222,0.0295931,0,0.0515358,1.87486,0.0621048,0,0.0395212,3.8275,0.0797766,0,0,0,0.882861,5e-04,0.212202,0,0.00589449,0,0,0,0,0.0287125,0.0154607,0.167968,0.00584044,0,0.00831324,0,0,0,0,0,0.00655394,0,0,0.812964,0,0,0,0,0,0,0.440349,0,0,0,0,0.00555895,0.00853206,0,0.0185549,0,0.06413,0.0748183,0,0.6413,0,0.0106883,0,0,0,0.0480975,0.0160325,0.0160325,0.0212217,0.0106883,0.416845,0,0.774904,0,0.00352821,0.032065,0.855066,0.12826,0.0427533,0.0908508,0.0694741,0,0.0063358,0.000463699,0,0,0.0213767,0.0267208,0.0106883,0,0,0,0,0,0.0106883,0.0801625,0.0459803,0,0,0,0,0,0,0,0.0160325,0,0.0267208,0,0,0,0,0,0.00534416,0,0,0,0.0160325,0,0,0,0,0,0,0,0,0,0.0748183,0.0534416,0.0267208,0,0,0.25652,0.096195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032065,0.0855066,0,0,0,0,0,0,0.00534416,0.19239,0.00534416,0.00211193,0,0.00534416,0,0.133604,0,0,0,0,0,0,0.032065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00534416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
