phenotype,taxonomy rank level,NCBI taxon id,scientific name,super kingdom,Nr. runs in which the species/genus can be found,mean relative abundance,median relative abundance,SD of relative abundance
D003924,species,980254,Roseimaritima ulvae,Bacteria,29,0.002501889,0.000307515,0.007778487
D003924,species,1005741,Saprospiraceae bacterium KMM 9006,Bacteria,29,0.002188752,0.000260217,0.008316184
D003924,species,1579979,Wenzhouxiangella marina,Bacteria,29,0.000553761,0.000340233,0.000848993
D003924,species,1661050,Pseudomonas sp. NBRC 111135,Bacteria,29,0.268664904,0.000451758,0.913301511
D003924,species,1661055,Pseudomonas sp. NBRC 111140,Bacteria,29,0.014037945,0.00034605,0.027340442
D003924,species,119,Rubinisphaera brasiliensis,Bacteria,28,0.002159467,0.000340611,0.004860564
D003924,species,496,Neisseria macacae,Bacteria,28,0.001521993,0.000397379,0.002319722
D003924,species,663,Vibrio alginolyticus,Bacteria,28,0.009401533,0.002474625,0.014269257
D003924,species,1244,Leuconostoc gelidum,Bacteria,28,0.001230141,0.000616393,0.001638689
D003924,species,1493,Clostridium cellulovorans,Bacteria,28,0.000784976,0.00032935,0.001151927
D003924,species,1519,Clostridium tyrobutyricum,Bacteria,28,0.000752648,0.000341847,0.001344886
D003924,species,2033,Microbacterium testaceum,Bacteria,28,0.0062286,0.00169148,0.010736774
D003924,species,40216,Acinetobacter radioresistens,Bacteria,28,0.031276121,0.001257335,0.065376164
D003924,species,43131,Tissierella praeacuta,Bacteria,28,0.000988274,0.000295205,0.001844022
D003924,species,45067,Legionella lansingensis,Bacteria,28,0.119086976,0.01656095,0.222287622
D003924,species,52242,Lactobacillus gallinarum,Bacteria,28,0.012507508,0.000724523,0.048605255
D003924,species,162426,Microbacterium hominis,Bacteria,28,0.000863899,0.000346683,0.001450322
D003924,species,220688,Bacillus soli,Bacteria,28,0.002184813,0.00096488,0.002812294
D003924,species,256847,Lentisphaera araneosa,Bacteria,28,0.143942113,0.000329845,0.627306433
D003924,species,332249,Truepera radiovictrix,Bacteria,28,0.001786975,0.000344342,0.005516828
D003924,species,349221,Micavibrio aeruginosavorus,Bacteria,28,0.001210207,0.000321395,0.001865453
D003924,species,363872,Bacillus panaciterrae,Bacteria,28,0.002677695,0.001118765,0.002703663
D003924,species,466153,Singulisphaera acidiphila,Bacteria,28,0.002423581,0.000390299,0.004550521
D003924,species,626938,Succinatimonas hippei,Bacteria,28,0.024717867,0.003583445,0.048603568
D003924,species,751585,Coprococcus sp. ART55/1,Bacteria,28,5.88116,3.73516,6.62892308
D003924,species,762209,Bifidobacterium callitrichos,Bacteria,28,0.001231352,0.000439369,0.002117856
D003924,species,768539,Microbacterium sp. JCM 9637,Bacteria,28,0.00081368,0.000429072,0.00140093
D003924,species,999468,Sphingobacterium sp. LMG 8345,Bacteria,28,0.193415034,0.03513365,0.341324622
D003924,species,1226323,Oscillibacter sp. KLE 1745,Bacteria,28,0.646641786,0.546395,0.406507141
D003924,species,1661032,Pseudomonas sp. NBRC 111117,Bacteria,28,0.072118624,0.000341847,0.206985168
D003924,species,103,Flectobacillus major,Bacteria,27,0.001107468,0.00039988,0.002279896
D003924,species,831,Butyrivibrio fibrisolvens,Bacteria,27,0.031707106,0.00332867,0.139872062
D003924,species,959,Bdellovibrio bacteriovorus,Bacteria,27,0.001562991,0.000341369,0.002422307
D003924,species,964,Herbaspirillum seropedicae,Bacteria,27,0.001488747,0.000666331,0.001660145
D003924,species,29448,Bradyrhizobium elkanii,Bacteria,27,0.007611508,0.00166866,0.012160462
D003924,species,32016,Desulfovibrio oxamicus,Bacteria,27,0.007836233,0.000927399,0.011674108
D003924,species,33034,Anaerococcus prevotii,Bacteria,27,0.00623828,0.000865125,0.018870963
D003924,species,43770,Corynebacterium striatum,Bacteria,27,0.019824302,0.000839445,0.084332437
D003924,species,66229,Komagataeibacter intermedius,Bacteria,27,0.000942249,0.000422826,0.001548439
D003924,species,76517,Campylobacter hominis,Bacteria,27,0.476227429,0.00574251,2.433130083
D003924,species,102134,Desulfotomaculum gibsoniae,Bacteria,27,0.001200338,0.000340233,0.001736293
D003924,species,228229,Lactobacillus saerimneri,Bacteria,27,0.003478774,0.000483482,0.013435727
D003924,species,284581,Bacillus koreensis,Bacteria,27,0.001691853,0.000463699,0.002609498
D003924,species,310767,Zoogloea oryzae,Bacteria,27,0.000750429,0.000399947,0.00090037
D003924,species,324057,Paenibacillus sp. JDR-2,Bacteria,27,0.00225002,0.000337369,0.006033576
D003924,species,392736,Uliginosibacterium gangwonense,Bacteria,27,0.000679587,0.000351679,0.000796544
D003924,species,414778,Planococcus donghaensis,Bacteria,27,0.000764553,0.000442617,0.000954286
D003924,species,415956,Sphingobacterium composti Yoo et al. 2007,Bacteria,27,0.001110509,0.000442617,0.001763587
D003924,species,460870,Lactobacillus nodensis,Bacteria,27,0.002590222,0.000461147,0.005169659
D003924,species,465721,Steroidobacter denitrificans,Bacteria,27,0.006922417,0.000427589,0.014756026
D003924,species,521466,Bacillus sp. CCBAU 10778,Bacteria,27,0.000424656,0.000284207,0.000398904
D003924,species,717609,Caldicellulosiruptor obsidiansis,Bacteria,27,0.000360285,0.000320358,0.000270646
D003924,species,755731,Clostridium sp. BNL1100,Bacteria,27,0.006167433,0.00386563,0.007676254
D003924,species,863372,Herbaspirillum huttiense,Bacteria,27,0.001404371,0.000641383,0.002012584
D003924,species,1465521,Lactobacillus sp. JCM 8672,Bacteria,27,0.005555178,0.000796823,0.015969979
D003924,species,486,Neisseria lactamica,Bacteria,26,0.000788966,0.000320802,0.001279845
D003924,species,669,Vibrio harveyi,Bacteria,26,0.00642587,0.000547766,0.010119919
D003924,species,1464,Paenibacillus larvae,Bacteria,26,0.000865025,0.000330864,0.001694207
D003924,species,1600,Lactobacillus acetotolerans,Bacteria,26,0.00214327,0.001183965,0.002143032
D003924,species,1731,Eubacterium acidaminophilum,Bacteria,26,0.000546218,0.000277275,0.001222913
D003924,species,28091,Neisseria weaveri,Bacteria,26,0.002338778,0.00125915,0.003182678
D003924,species,28454,Sphingobacterium multivorum,Bacteria,26,0.101365986,0.0206742,0.156858451
D003924,species,47877,Pseudomonas amygdali,Bacteria,26,0.037799053,0.000381574,0.100926588
D003924,species,55507,Schwartzia succinivorans,Bacteria,26,0.000859228,0.000411353,0.00098195
D003924,species,81857,Lactobacillus selangorensis,Bacteria,26,0.00074381,0.000360382,0.001000775
D003924,species,83986,Methanoculleus bourgensis,Archaea,26,0.000521252,0.000318775,0.000595108
D003924,species,106654,Acinetobacter nosocomialis,Bacteria,26,0.00861595,0.000657484,0.015383545
D003924,species,163359,Acidiferrobacter thiooxydans,Bacteria,26,0.000638283,0.000305371,0.001505893
D003924,species,166485,Caminicella sporogenes,Bacteria,26,0.010656759,0.00353924,0.020967431
D003924,species,180282,Delftia tsuruhatensis,Bacteria,26,0.014276249,0.003465265,0.021327204
D003924,species,242750,Prevotella bergensis,Bacteria,26,0.002956481,0.000369801,0.008493046
D003924,species,255723,Slackia faecicanis,Bacteria,26,0.008415381,0.000441675,0.034301347
D003924,species,263475,Viridibacillus arvi,Bacteria,26,0.002095447,0.000608367,0.005228787
D003924,species,266125,Phenylobacterium koreense,Bacteria,26,0.002655074,0.000676426,0.004055022
D003924,species,425358,Bacillus sp. CCBAU 10775,Bacteria,26,0.00043866,0.000346079,0.000289883
D003924,species,472963,Anaerobacillus alkalidiazotrophicus,Bacteria,26,0.000670134,0.000391729,0.000815265
D003924,species,479117,Brevibacterium ravenspurgense,Bacteria,26,0.008087533,0.003808465,0.01136777
D003924,species,563177,Acidianus hospitalis,Archaea,26,0.000346471,0.000268799,0.000219225
D003924,species,638617,Bifidobacterium bohemicum,Bacteria,26,0.000493258,0.000389993,0.000339795
D003924,species,929191,Bacillus sp. CCBAU 10952,Bacteria,26,0.000757642,0.000621234,0.00075637
D003924,species,1114113,Lactobacillus sp. NBRC 107294,Bacteria,26,0.001116333,0.000316551,0.001567077
D003924,species,588,Providencia stuartii,Bacteria,25,0.003025447,0.000341369,0.008020747
D003924,species,644,Aeromonas hydrophila,Bacteria,25,0.000992655,0.000347315,0.002405976
D003924,species,1010,Sphingobacterium mizutaii,Bacteria,25,0.188464992,0.0379476,0.30776924
D003924,species,1314,Streptococcus pyogenes,Bacteria,25,0.004487188,0.00323384,0.005013082
D003924,species,1323,Faecalicoccus pleomorphus,Bacteria,25,0.000696046,0.000336378,0.0008213
D003924,species,1718,Corynebacterium glutamicum,Bacteria,25,0.004765279,0.000424288,0.011203849
D003924,species,2186,Methanothermococcus thermolithotrophicus,Archaea,25,0.000393382,0.000260217,0.000342919
D003924,species,98672,Arthrobacter luteolus,Bacteria,25,0.000398177,0.000307515,0.000396841
D003924,species,124798,Microbacterium phyllosphaerae,Bacteria,25,0.000455619,0.00027199,0.000477359
D003924,species,157733,Anaerobacillus macyae,Bacteria,25,0.000417865,0.000391691,0.000306604
D003924,species,187145,Caldithrix abyssi,Bacteria,25,0.001973391,0.000405892,0.002594442
D003924,species,187326,Megasphaera micronuciformis,Bacteria,25,0.148501322,0.05265,0.285835922
D003924,species,202747,Sulfurimonas autotrophica,Bacteria,25,0.000278309,0.000251912,0.000219732
D003924,species,202955,Acinetobacter tjernbergiae,Bacteria,25,0.009387385,0.00197188,0.015412644
D003924,species,217031,Bacillus galactosidilyticus,Bacteria,25,0.000650348,0.00031505,0.00079083
D003924,species,233055,Desulfitobacterium dichloroeliminans,Bacteria,25,0.000634208,0.000284207,0.000879823
D003924,species,252966,Mahella australiensis,Bacteria,25,0.005311785,0.000394758,0.015355006
D003924,species,273677,Microbacterium oleivorans,Bacteria,25,0.002153935,0.000602343,0.002977431
D003924,species,279832,Suttonella ornithocola,Bacteria,25,0.000485449,0.000270595,0.000441186
D003924,species,379597,Halomonas sinaiensis,Bacteria,25,0.001616624,0.000433856,0.002946227
D003924,species,427920,Bacillus alkalinitrilicus,Bacteria,25,0.000897882,0.000339823,0.001353564
D003924,species,439703,Prevotella maculosa,Bacteria,25,0.001242556,0.00045425,0.00182404
D003924,species,688867,Ohtaekwangia koreensis,Bacteria,25,0.001326833,0.000347315,0.001610483
D003924,species,947013,Chryseolinea serpens,Bacteria,25,0.000756479,0.00025073,0.001249443
D003924,species,1114002,Lactobacillus sp. NBRC 107179,Bacteria,25,0.001201419,0.000558792,0.001512898
D003924,species,1114049,Lactobacillus sp. NBRC 107226,Bacteria,25,0.001164159,0.000391691,0.001799771
D003924,species,1844653,Lysinibacillus sp. VKM B-713,Bacteria,25,0.000668206,0.000384304,0.000867217
D003924,species,199,Campylobacter concisus,Bacteria,24,0.00581849,0.00273998,0.010417665
D003924,species,931,Thiobacillus thioparus,Bacteria,24,0.001185185,0.000405077,0.001750007
D003924,species,948,Anaplasma phagocytophilum,Bacteria,24,0.001880387,0.000334888,0.003758336
D003924,species,982,Saccharicrinis fermentans,Bacteria,24,0.000744273,0.000289524,0.000993945
D003924,species,1249,Weissella paramesenteroides,Bacteria,24,0.019505295,0.000308984,0.091634173
D003924,species,1296,Staphylococcus sciuri,Bacteria,24,0.012324177,0.000770338,0.04895821
D003924,species,28090,Acinetobacter lwoffii,Bacteria,24,0.020940146,0.000835919,0.043051171
D003924,species,29391,Gemella morbillorum,Bacteria,24,0.003891951,0.00279,0.003901338
D003924,species,38303,Corynebacterium pseudogenitalium,Bacteria,24,0.003098265,0.000310617,0.007873058
D003924,species,47879,Pseudomonas corrugata,Bacteria,24,0.014358567,0.000323028,0.043089382
D003924,species,53412,Pseudomonas resinovorans,Bacteria,24,0.029803109,0.001614445,0.081852282
D003924,species,70775,Pseudomonas plecoglossicida,Bacteria,24,0.005727373,0.000476198,0.012897335
D003924,species,72000,Kocuria rhizophila,Bacteria,24,0.007127707,0.000900811,0.014135199
D003924,species,77635,Bifidobacterium subtile,Bacteria,24,0.000280022,0.000247387,0.000165049
D003924,species,85874,Thermacetogenium phaeum,Bacteria,24,0.000927744,0.000281159,0.001349373
D003924,species,86663,Bacillus carboniphilus,Bacteria,24,0.00099604,0.000448834,0.001067586
D003924,species,86956,Pectinatus cerevisiiphilus,Bacteria,24,0.000902744,0.000433453,0.000875083
D003924,species,101564,Pseudomonas alcaliphila,Bacteria,24,0.011676592,0.000541854,0.031515156
D003924,species,119858,Bacillus sonorensis,Bacteria,24,0.001846101,0.000517246,0.00258185
D003924,species,152297,Pseudoalteromonas issachenkonii,Bacteria,24,0.011802597,0.004099385,0.016037101
D003924,species,175696,Thermaerobacter subterraneus,Bacteria,24,0.001749832,0.000263637,0.006262659
D003924,species,219748,Clostridium tunisiense,Bacteria,24,0.000865859,0.000367496,0.001442339
D003924,species,237610,Pseudomonas psychrotolerans,Bacteria,24,0.002547271,0.000532664,0.004015521
D003924,species,281920,Porphyromonas uenonis,Bacteria,24,0.050708793,0.00652788,0.125577182
D003924,species,310300,Bacteroides pyogenes,Bacteria,24,0.001124722,0.000825728,0.001044551
D003924,species,322505,Sharpea azabuensis,Bacteria,24,0.008015747,0.004447255,0.015377039
D003924,species,392018,Methanobacterium alcaliphilum,Archaea,24,0.000479651,0.000267976,0.000763928
D003924,species,454171,Chthonomonas calidirosea,Bacteria,24,0.000976633,0.000295124,0.001507803
D003924,species,472113,Geofilum rubicundum,Bacteria,24,0.014808647,0.00625718,0.017323879
D003924,species,521157,Weissella sp. KLDS 7.0701,Bacteria,24,0.024102497,0.000373219,0.111747764
D003924,species,748811,Sulfuritalea hydrogenivorans,Bacteria,24,0.001278439,0.000384331,0.002188291
D003924,species,927083,Sandaracinus amylolyticus,Bacteria,24,0.00190429,0.00033296,0.0025625
D003924,species,1110546,Veillonella tobetsuensis,Bacteria,24,0.028326653,0.00620916,0.056537541
D003924,species,1113673,Sporosarcina sp. NBRC 100707,Bacteria,24,0.000434637,0.000325507,0.000371673
D003924,species,1113737,Bacillus sp. NBRC 101223,Bacteria,24,0.000294917,0.000274864,0.000171126
D003924,species,1114067,Weissella sp. NBRC 107245,Bacteria,24,0.018217198,0.000511381,0.082401047
D003924,species,1144673,Acinetobacter sp. CIP 64.7,Bacteria,24,0.013620688,0.000634337,0.027187325
D003924,species,1229909,Candidatus Nitrosopumilus sp. AR2,Archaea,24,0.064319058,0.000795342,0.170960665
D003924,species,301,Pseudomonas oleovorans,Bacteria,23,0.014299537,0.000436121,0.037742837
D003924,species,408,Methylobacterium extorquens,Bacteria,23,0.004650609,0.000602343,0.006315564
D003924,species,415,Methylobacter luteus,Bacteria,23,0.000523242,0.000266547,0.000813266
D003924,species,549,Pantoea agglomerans,Bacteria,23,0.000556547,0.000329542,0.000557842
D003924,species,735,Haemophilus parahaemolyticus,Bacteria,23,0.003968303,0.000641383,0.01008555
D003924,species,777,Coxiella burnetii,Bacteria,23,0.001844372,0.000267056,0.003623001
D003924,species,863,Syntrophomonas wolfei,Bacteria,23,0.00076125,0.000289238,0.001130956
D003924,species,1365,Lactococcus plantarum,Bacteria,23,0.002803689,0.000295937,0.008492403
D003924,species,1471,Bacillus methanolicus,Bacteria,23,0.000975484,0.000418463,0.001560074
D003924,species,1727,Corynebacterium variabile,Bacteria,23,0.008919688,0.00219639,0.012971352
D003924,species,2190,Methanocaldococcus jannaschii,Archaea,23,0.00042216,0.000341369,0.000285101
D003924,species,13690,Sphingobium yanoikuyae,Bacteria,23,0.088997541,0.0198773,0.124611823
D003924,species,31943,Brevibacterium iodinum,Bacteria,23,0.020238942,0.0170162,0.018448836
D003924,species,45465,Vogesella indigofera,Bacteria,23,0.130795029,0.0338818,0.180645627
D003924,species,47847,Brachybacterium nesterenkovii,Bacteria,23,0.010036592,0.00115291,0.02282072
D003924,species,53254,Bosea thiooxidans,Bacteria,23,0.007249895,0.0016353,0.014360083
D003924,species,62322,Shewanella baltica,Bacteria,23,0.004429325,0.000422826,0.013991814
D003924,species,69373,Curtobacterium pusillum,Bacteria,23,0.032627529,0.0117657,0.056528105
D003924,species,72803,Thermococcus siculi,Archaea,23,0.000485871,0.000307515,0.000474255
D003924,species,78259,Scardovia inopinata,Bacteria,23,0.000907263,0.000449825,0.001078382
D003924,species,85338,Rothia sp. CCUG 25688,Bacteria,23,0.000703168,0.000424288,0.000865651
D003924,species,85698,Achromobacter xylosoxidans,Bacteria,23,0.27051631,0.0108463,0.462901242
D003924,species,93063,Sphingomonas aquatilis,Bacteria,23,0.009584736,0.00208942,0.014906387
D003924,species,110662,Synechococcus sp. CC9605,Bacteria,23,0.002464031,0.0006921,0.003822452
D003924,species,112002,Psychrobacter pacificensis,Bacteria,23,0.00078251,0.000334088,0.000828694
D003924,species,173362,Brachybacterium paraconglomeratum,Bacteria,23,0.013722971,0.00417165,0.028406984
D003924,species,191295,Alcaligenes sp. VKM B-2263,Bacteria,23,0.004129041,0.00106178,0.005881073
D003924,species,191960,Sedimenticola selenatireducens,Bacteria,23,0.000484822,0.000265608,0.000679748
D003924,species,207340,Roseomonas mucosa,Bacteria,23,0.005681099,0.00055622,0.008045319
D003924,species,216940,Spiroplasma lampyridicola,Bacteria,23,0.066319903,0.00106897,0.305644863
D003924,species,395387,Curtobacterium ammoniigenes,Bacteria,23,0.015019491,0.00589922,0.025628353
D003924,species,426421,Sediminibacterium salmoneum,Bacteria,23,0.004709456,0.000405892,0.014694982
D003924,species,588932,Brevundimonas naejangsanensis,Bacteria,23,0.012916882,0.00600708,0.017071773
D003924,species,644281,Methanocaldococcus sp. FS406-22,Archaea,23,0.000250482,0.000224912,0.000116801
D003924,species,694315,Kofleria flava,Bacteria,23,0.005869891,0.00311594,0.010187429
D003924,species,722472,Bradyrhizobium lablabi,Bacteria,23,0.001234285,0.000424288,0.001923713
D003924,species,742013,Delftia sp. Cs1-4,Bacteria,23,0.005009965,0.00121118,0.007129769
D003924,species,874454,Pseudoalteromonas arabiensis,Bacteria,23,0.013850201,0.00240351,0.020396857
D003924,species,1113922,Sphingobium sp. NBRC 103272,Bacteria,23,0.000480054,0.000443689,0.000304416
D003924,species,1177755,Methyloligella halotolerans,Bacteria,23,0.004914358,0.000260217,0.015265459
D003924,species,1463840,Streptomyces sp. NRRL F-2305,Bacteria,23,0.003191927,0.00166852,0.003936713
D003924,species,1484053,Mariniphaga anaerophila,Bacteria,23,0.001641479,0.000436121,0.001638099
D003924,species,1755610,Alistipes sp. MC_19,Bacteria,23,0.002975466,0.0006921,0.006596574
D003924,species,317,Pseudomonas syringae,Bacteria,22,0.045977276,0.000246548,0.119225463
D003924,species,478,Moraxella nonliquefaciens,Bacteria,22,0.049538471,0.000350915,0.137519514
D003924,species,495,Neisseria elongata,Bacteria,22,0.007986022,0.00026442,0.032690999
D003924,species,571,Klebsiella oxytoca,Bacteria,22,0.041476818,0.013305,0.07456406
D003924,species,1472,Paenibacillus pabuli,Bacteria,22,0.005554928,0.0032739,0.011253668
D003924,species,1583,Weissella confusa,Bacteria,22,0.029009976,0.006649195,0.071595381
D003924,species,2374,Acetonema longum,Bacteria,22,0.000970441,0.000343142,0.001363933
D003924,species,33935,Lysinibacillus macroides,Bacteria,22,0.000402873,0.000256065,0.00042614
D003924,species,38302,Corynebacterium mycetoides,Bacteria,22,0.002038029,0.000771213,0.002856687
D003924,species,39494,[Eubacterium] tortuosum,Bacteria,22,0.004950904,0.004059135,0.004687385
D003924,species,40542,Leptotrichia buccalis,Bacteria,22,0.001231067,0.000297978,0.002070978
D003924,species,46610,Geobacter sp.,Bacteria,22,0.000999311,0.000259465,0.002062536
D003924,species,47846,Brachybacterium conglomeratum,Bacteria,22,0.014434688,0.00402027,0.02973954
D003924,species,51161,Actinobacillus delphinicola,Bacteria,22,0.001281856,0.000320802,0.001762848
D003924,species,52229,Hallella seregens,Bacteria,22,0.000720177,0.000458198,0.001061739
D003924,species,52773,Actinomyces meyeri,Bacteria,22,0.000840162,0.000398519,0.001055308
D003924,species,53374,Corynebacterium coyleae,Bacteria,22,0.004885651,0.00426644,0.005814775
D003924,species,58172,Paenibacillus sp.,Bacteria,22,0.000915852,0.000335233,0.001184754
D003924,species,78344,Bifidobacterium gallinarum,Bacteria,22,0.001015713,0.000443419,0.001211984
D003924,species,99807,Corynebacterium auriscanis,Bacteria,22,0.002186311,0.000882639,0.002476914
D003924,species,132476,Pseudomonas kilonensis,Bacteria,22,0.000835547,0.000252131,0.001653621
D003924,species,147802,Lactobacillus iners,Bacteria,22,0.010349831,0.000325507,0.034625912
D003924,species,174709,Allobaculum stercoricanis,Bacteria,22,0.002765705,0.000188773,0.010409637
D003924,species,230143,Scardovia wiggsiae,Bacteria,22,0.020845909,0.005425,0.052332635
D003924,species,259059,Lactobacillus satsumensis,Bacteria,22,0.003012249,0.000501627,0.010067078
D003924,species,261685,Thermosinus carboxydivorans,Bacteria,22,0.000326572,0.000289711,0.000224865
D003924,species,265606,Rhodopirellula baltica,Bacteria,22,0.011098415,0.000643827,0.023302816
D003924,species,336261,Thermovirga lienii,Bacteria,22,0.000397596,0.000318529,0.000328643
D003924,species,431273,Lactobacillus senmaizukei,Bacteria,22,0.004820879,0.000595704,0.008613028
D003924,species,452623,Pseudoclavibacter soli,Bacteria,22,0.000640034,0.000360382,0.000801892
D003924,species,487173,Dialister succinatiphilus,Bacteria,22,2.278134545,0.47279,4.907507002
D003924,species,487316,Acinetobacter soli,Bacteria,22,0.027508131,0.000650687,0.064499867
D003924,species,587753,Pseudomonas chlororaphis,Bacteria,22,0.012629223,0.000385169,0.031390367
D003924,species,658457,Pseudomonas composti,Bacteria,22,0.011689261,0.000779878,0.029883139
D003924,species,882162,Delftia sp. IHB B 4037,Bacteria,22,0.008831136,0.00398397,0.01101044
D003924,species,1069813,Bacillus berkeleyi,Bacteria,22,0.000741955,0.000275632,0.001184853
D003924,species,1113609,Sphingobacterium sp. NBRC 13496,Bacteria,22,0.089404183,0.0219631,0.124789784
D003924,species,1236906,Neptunomonas sp. BPy-1,Bacteria,22,0.00089698,0.000338874,0.001580453
D003924,species,1590651,Paenibacillus sp. VKM B-2647,Bacteria,22,0.013282245,0.00601454,0.016779564
D003924,species,1355,Enterococcus columbae,Bacteria,21,0.001012132,0.000271617,0.00140528
D003924,species,1454,Bacillus azotoformans,Bacteria,21,0.000823799,0.000301172,0.001046083
D003924,species,1527,Anaerocolumna aminovalerica,Bacteria,21,0.000411772,0.000279815,0.000300686
D003924,species,1533,Clostridium fallax,Bacteria,21,0.00041489,0.000271617,0.000327075
D003924,species,1544,[Clostridium] oroticum,Bacteria,21,0.000869267,0.000260217,0.001608985
D003924,species,1698,Brevibacterium epidermidis,Bacteria,21,0.009301229,0.00932201,0.007283382
D003924,species,38289,Corynebacterium jeikeium,Bacteria,21,0.003230124,0.00186939,0.003718048
D003924,species,69895,Tindallia magadiensis,Bacteria,21,0.00071864,0.000424288,0.001136725
D003924,species,70863,Shewanella oneidensis,Bacteria,21,0.000509799,0.000341369,0.000658134
D003924,species,70995,Lewinella cohaerens,Bacteria,21,0.003975736,0.000308097,0.008753826
D003924,species,77038,Wolbachia endosymbiont of Drosophila simulans,Bacteria,21,0.074113337,0.00692695,0.198078983
D003924,species,84595,Gordonia polyisoprenivorans,Bacteria,21,0.0003961,0.000237239,0.000594944
D003924,species,93064,Sphingomonas koreensis,Bacteria,21,0.005534519,0.00123239,0.010614498
D003924,species,95149,Helicobacter pametensis,Bacteria,21,0.003484152,0.00219639,0.003922977
D003924,species,100886,Catenibacterium mitsuokai,Bacteria,21,1.826625238,1.03914,2.251210172
D003924,species,136241,Mycoplasma haemocanis,Bacteria,21,0.00024205,0.000199781,0.000154437
D003924,species,147047,Desulfovibrio mexicanus,Bacteria,21,0.000991529,0.000336378,0.001633084
D003924,species,152331,Lactobacillus parabuchneri,Bacteria,21,0.000757719,0.000347315,0.001118231
D003924,species,154288,Turicibacter sanguinis,Bacteria,21,0.047731429,0.01702,0.068019719
D003924,species,179838,Lactobacillus diolivorans,Bacteria,21,0.003739631,0.000919581,0.007334345
D003924,species,196162,Nocardioides sp. JS614,Bacteria,21,0.003076236,0.000422826,0.004505103
D003924,species,225195,Pelobacter massiliensis,Bacteria,21,0.009472331,0.00239968,0.015687678
D003924,species,234835,Brevibacterium antiquum,Bacteria,21,0.005290327,0.00385121,0.005073767
D003924,species,246167,Vibrio crassostreae,Bacteria,21,0.07576978,0.00363353,0.120888168
D003924,species,247639,marine gamma proteobacterium HTCC2080,Bacteria,21,0.003829524,0.000501133,0.006442458
D003924,species,264697,Bacillus muralis,Bacteria,21,0.000781609,0.000265608,0.001256797
D003924,species,273164,Pontibacillus marinus,Bacteria,21,0.000488359,0.000270343,0.000836098
D003924,species,310400,Sphingomonas yunnanensis,Bacteria,21,0.00106313,0.000344843,0.001425102
D003924,species,390842,Lactobacillus parafarraginis,Bacteria,21,0.001439717,0.00031505,0.003068135
D003924,species,392589,Perlucidibaca piscinae,Bacteria,21,0.144881193,0.00034605,0.383761146
D003924,species,394340,Asaccharobacter celatus,Bacteria,21,0.000910163,0.000427589,0.001449487
D003924,species,407975,Prevotella pleuritidis,Bacteria,21,0.002589476,0.000424288,0.003241143
D003924,species,423605,Elusimicrobium minutum,Bacteria,21,0.252871768,0.00031505,0.825177719
D003924,species,469588,Bacteroides sp. 2_1_22,Bacteria,21,2.188183333,0.47546,6.936116725
D003924,species,552396,Erysipelotrichaceae bacterium 5_2_54FAA,Bacteria,21,0.026145238,0.02004,0.037419765
D003924,species,666686,Bacillus sp. 1NLA3E,Bacteria,21,0.002203811,0.00123239,0.002238551
D003924,species,1041504,Candidatus Arthromitus sp. SFB-rat-Yit,Bacteria,21,0.001091304,0.000519075,0.002110897
D003924,species,1137799,Endozoicomonas numazuensis,Bacteria,21,0.004467099,0.000640716,0.006087303
D003924,species,1144661,Acinetobacter sp. CIP 101934,Bacteria,21,0.009685108,0.000929397,0.018227154
D003924,species,1391653,Vulgatibacter incomptus,Bacteria,21,0.000526315,0.00031505,0.000855252
D003924,species,1566358,Paenibacillus sp. IHBB 10380,Bacteria,21,0.000294767,0.00027811,0.000141624
D003924,species,1586267,Apibacter mensalis,Bacteria,21,0.181234988,0.0189115,0.287517035
D003924,species,1652017,Novosphingobium sp. YIM78034,Bacteria,21,0.001843831,0.000599921,0.004208713
D003924,species,1691891,Nonomuraea sp. NBRC 110462,Bacteria,21,0.00094272,0.000308097,0.00247733
D003924,species,9,Buchnera aphidicola,Bacteria,20,0.001189061,0.000266802,0.002157439
D003924,species,61,Vitreoscilla stercoraria,Bacteria,20,0.003756845,0.003738265,0.00260757
D003924,species,292,Burkholderia cepacia,Bacteria,20,0.003071506,0.000346079,0.005577635
D003924,species,471,Acinetobacter calcoaceticus,Bacteria,20,0.002481388,0.0005501,0.003988218
D003924,species,480,Moraxella catarrhalis,Bacteria,20,0.068068209,0.002288445,0.170330961
D003924,species,1015,Bergeyella zoohelcum,Bacteria,20,0.005759607,0.003873175,0.005408561
D003924,species,1258,Peptoniphilus asaccharolyticus,Bacteria,20,0.006658441,0.000740964,0.015782689
D003924,species,1317,Streptococcus downei,Bacteria,20,0.006080076,0.000787438,0.01329768
D003924,species,1503,[Clostridium] purinilyticum,Bacteria,20,0.01743908,0.000408792,0.057626224
D003924,species,1538,Clostridium ljungdahlii,Bacteria,20,0.007767365,0.00045396,0.015063338
D003924,species,29362,[Clostridium] papyrosolvens,Bacteria,20,0.000521546,0.000325343,0.000659499
D003924,species,33945,Enterococcus avium,Bacteria,20,0.098575,0.02322,0.157466844
D003924,species,35621,Streptomyces mobaraensis,Bacteria,20,0.001148246,0.000332409,0.001583312
D003924,species,37915,Dietzia maris,Bacteria,20,0.014270147,0.00483666,0.018995013
D003924,species,38301,Corynebacterium minutissimum,Bacteria,20,0.027594386,0.003377505,0.0387845
D003924,species,40681,Sphingomonas asaccharolytica,Bacteria,20,0.001016928,0.000365962,0.001458902
